;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131997678;8.05;2;university;Before 1930;131997678;Bd131997678;1.0;1.0;IdealLoad;IdealLoad;True;7247.529382324219;1800.62841796875;23;6481.480602008141;922.7430829006968;258.75609321534785;-55.788459401529494;0.0;2327189.8739223513;0.0;0.0;114069237.24071686;0.0;0.0;2206739.6736927186;0.0;0.0;89516367.9697347;0.0;0.0;2447471.852242664;0.0;0.0;56332916.033800624;0.0;0.0;2347180.7963392967;0.0;0.0;8965946.920874305;-1877.003483956867;0.0;2462507.099532703;0.0;0.0;482827.19962022424;0.0;0.0;2272004.5598891014;0.0;0.0;5023789.5066250125;-38867160.233239904;0.0;2432436.604952625;0.0;0.0;5599710.41215473;-55097431.08855547;0.0;2462507.099532703;0.0;0.0;6588521.421990327;-54348453.802535936;0.0;2332145.5490492573;0.0;0.0;4286710.088702819;-14675190.301459454;0.0;2462507.099532703;0.0;0.0;14326697.92864844;0.0;0.0;2377251.2909193747;0.0;0.0;66406169.78516593;0.0;0.0;2417401.3576625856;0.0;0.0;108659151.25708319;0.0;0.0;28547342.85726808;0.0;0.0;480258045.76511705;-162990112.4292747
131997686;5.85;1;residential;Before 1930;131997686;Bd131997686;1.0;1.0;IdealLoad;IdealLoad;True;2383.419396972656;407.422119140625;5;3142.663241224862;483.67225393749277;137.717731900882;-27.094016902940883;0.0;210922.43107910155;0.0;0.0;47761949.60799868;0.0;0.0;190510.58291015626;0.0;0.0;36536646.017921306;0.0;0.0;210922.43107910155;0.0;0.0;21220080.08915157;0.0;0.0;204118.48168945312;0.0;0.0;2997716.7208366008;0.0;0.0;210922.43107910155;0.0;0.0;627770.5587292914;0.0;0.0;204118.48168945312;0.0;0.0;607519.8955444756;-13707916.450674886;0.0;210922.43107910155;0.0;0.0;627770.5587292914;-19484043.38204537;0.0;210922.43107910155;0.0;0.0;627770.5587292914;-18296728.898385543;0.0;204118.48168945312;0.0;0.0;607519.8955444756;-5825256.886116416;0.0;210922.43107910155;0.0;0.0;4867491.308101137;0.0;0.0;204118.48168945312;0.0;0.0;27190259.59185172;0.0;0.0;210922.43107910155;0.0;0.0;45107317.388968684;0.0;0.0;2483441.5272216797;0.0;0.0;188779812.19210652;-57313945.61722221
131997694;11.266666666666666;3;university;Before 1930;131997694;Bd131997694;1.0;1.0;IdealLoad;IdealLoad;True;13530.639518229165;3602.8330078125;47;10253.387726475921;1737.9057030983838;423.54363525673784;-104.96627561453688;0.0;4656416.84288911;0.0;0.0;198603087.95370495;0.0;0.0;4415411.006896313;0.0;0.0;156159312.02231994;0.0;0.0;4897086.087810985;0.0;0.0;99276236.85505904;0.0;0.0;4696416.186685782;0.0;0.0;16380952.724853659;-2751.497725912473;0.0;4927169.743426219;0.0;0.0;966077.0398279964;0.0;0.0;4545997.90860961;0.0;0.0;10051976.56448672;-70814505.26095226;0.0;4867002.43219575;0.0;0.0;11204322.505284676;-102532517.28646298;0.0;4927169.743426219;0.0;0.0;13182810.076164458;-100918262.92007753;0.0;4666332.531070547;0.0;0.0;8576599.90492407;-26168126.47473867;0.0;4927169.743426219;0.0;0.0;25557175.340094764;0.0;0.0;4756583.4979162505;0.0;0.0;115628618.37047876;0.0;0.0;4836918.776580516;0.0;0.0;189296240.43450806;0.0;0.0;57119674.50093351;0.0;0.0;844883409.7917072;-300436163.4399574
131997696;11.671428571428573;3;worship;1971-1980;131997696;Bd131997696;1.0;1.0;IdealLoad;IdealLoad;True;21148.540237862726;5435.977294921875;71;7971.051353319909;1587.2209480904612;363.5152003904939;-595.2328108366498;0.0;61683339.0000293;0.0;0.0;848346419.1852447;0.0;0.0;55713983.61292969;0.0;0.0;735613273.4969857;0.0;0.0;61683339.0000293;0.0;0.0;594747030.9512581;0.0;0.0;59693553.870996095;0.0;0.0;125780091.02866441;-344507.8444292547;0.0;61683339.0000293;0.0;0.0;12182481.002060162;0.0;0.0;59693553.870996095;0.0;0.0;179099354.14960274;-471379062.7795265;0.0;61683339.0000293;0.0;0.0;221507681.0341222;-637313624.4417847;0.0;61683339.0000293;0.0;0.0;243243626.5791436;-689971589.634844;0.0;59693553.870996095;0.0;0.0;146737636.8888589;-191494005.69286302;0.0;61683339.0000293;0.0;0.0;201446120.73579913;-9862.865761231675;0.0;59693553.870996095;0.0;0.0;548135928.7278348;0.0;0.0;61683339.0000293;0.0;0.0;832742414.6023364;0.0;0.0;726271572.0971193;0.0;0.0;4689582058.381911;-1990512653.2592087
131997703;12.92;3;residential;Before 1930;131997703;Bd131997703;1.0;1.0;IdealLoad;IdealLoad;True;24966.111513671876;5797.084716796875;75;17599.05422379308;3143.602054042718;882.1872583102625;-249.27336327279767;0.0;3001150.757885742;0.0;0.0;321889030.7495108;0.0;0.0;2710716.8135742187;0.0;0.0;246641204.97604302;0.0;0.0;3001150.757885742;0.0;0.0;144966686.2532944;0.0;0.0;2904339.4431152344;0.0;0.0;24179871.649676558;0.0;0.0;3001150.757885742;0.0;0.0;9075993.89501989;0.0;0.0;2904339.4431152344;0.0;0.0;8783219.898406347;-111622394.23801148;0.0;3001150.757885742;0.0;0.0;9075993.89501989;-169409256.11036012;0.0;3001150.757885742;0.0;0.0;9075993.89501989;-158529963.5124243;0.0;2904339.4431152344;0.0;0.0;8783219.898406347;-42124034.6601134;0.0;3001150.757885742;0.0;0.0;35563848.15885874;0.0;0.0;2904339.4431152344;0.0;0.0;183915351.54544628;0.0;0.0;3001150.757885742;0.0;0.0;303848148.8606642;0.0;0.0;35336129.89123535;0.0;0.0;1305798563.6753664;-481685648.52090925
131997717;9.6;2;residential;1945-1960;131997717;Bd131997717;1.0;1.0;IdealLoad;IdealLoad;True;42204.43359375;8792.59033203125;114;15931.070666079395;2496.1890234061684;950.5895531895309;-347.6582008716211;0.0;4551924.014892578;0.0;0.0;366057950.486122;0.0;0.0;4111415.2392578125;0.0;0.0;285647134.6912076;0.0;0.0;4551924.014892578;0.0;0.0;178603125.53283212;0.0;0.0;4405087.756347656;0.0;0.0;32438631.179177307;0.0;0.0;4551924.014892578;0.0;0.0;13774942.88568697;0.0;0.0;4405087.756347656;0.0;0.0;13330589.889374487;-115584958.77322817;0.0;4551924.014892578;0.0;0.0;13774942.88568697;-191676361.82500115;0.0;4551924.014892578;0.0;0.0;13774942.88568697;-182937748.49490243;0.0;4405087.756347656;0.0;0.0;13330589.889374487;-36439580.54946291;0.0;4551924.014892578;0.0;0.0;47917430.859404154;0.0;0.0;4405087.756347656;0.0;0.0;213851845.22089562;0.0;0.0;4551924.014892578;0.0;0.0;346186792.5254131;0.0;0.0;53595234.368896484;0.0;0.0;1538688918.9308617;-526638649.6425947
131997755;8.166666666666666;2;school;Before 1930;131997755;Bd131997755;1.0;1.0;IdealLoad;IdealLoad;True;28200.25366210937;6906.1845703125;90;21646.454434831794;2525.8033570001726;856.0990123898124;-198.60678201632984;0.0;8925774.268074986;0.0;0.0;397453385.4037642;0.0;0.0;8463795.935390811;0.0;0.0;313520423.02379644;0.0;0.0;9387107.397371858;0.0;0.0;202262872.84170926;0.0;0.0;9002448.055162031;0.0;0.0;33163483.58442994;-4688.789552912644;0.0;9444774.038533969;0.0;0.0;1851850.0112899228;0.0;0.0;8714114.849351484;0.0;0.0;19268393.872340657;-131150054.73623112;0.0;9329440.75620975;0.0;0.0;21477298.292485587;-193522132.96664032;0.0;9444774.038533969;0.0;0.0;25269813.878119443;-189872661.31241944;0.0;8944781.413999923;0.0;0.0;16442703.73505802;-47545081.007252954;0.0;9444774.038533969;0.0;0.0;52727592.93697112;0.0;0.0;9117781.33748625;0.0;0.0;233346096.03290325;0.0;0.0;9271774.115047641;0.0;0.0;379005795.72155416;0.0;0.0;109491340.24369663;0.0;0.0;1695789709.334422;-562094618.8120967
131997771;9.214285714285714;2;medical;1945-1960;131997771;Bd131997771;1.0;1.0;IdealLoad;IdealLoad;True;18200.44362095424;3950.48388671875;51;8036.512528672058;1704.586051987529;362.0868129238222;-165.53686074413568;0.0;24096997.272077344;0.0;0.0;497563648.2865863;0.0;0.0;21765029.794134375;0.0;0.0;456747118.26950735;0.0;0.0;24096997.272077344;0.0;0.0;433639987.5093363;0.0;0.0;23319674.77942969;0.0;0.0;330003119.81367856;-26960.70891583624;0.0;24096997.272077344;0.0;0.0;335890740.43114233;0.0;0.0;23319674.77942969;0.0;0.0;303376362.3460476;-111167908.74083804;0.0;24096997.272077344;0.0;0.0;350570257.51754177;-154878602.95152068;0.0;24096997.272077344;0.0;0.0;362757764.56832576;-153734762.10267115;0.0;23319674.77942969;0.0;0.0;318933695.8251043;-46967667.21389618;0.0;24096997.272077344;0.0;0.0;363908632.93129796;0.0;0.0;23319674.77942969;0.0;0.0;439341769.1518956;0.0;0.0;24096997.272077344;0.0;0.0;508366931.9539615;0.0;0.0;283722709.81639457;0.0;0.0;4701100028.604425;-466775901.71784186
131997778;9.81;2;worship;Before 1930;131997778;Bd131997778;1.0;1.0;IdealLoad;IdealLoad;True;9358.617854003907;1907.97509765625;25;6420.591187139831;836.6790617097614;259.2578277226215;-212.5979282079536;0.0;21650251.347128905;0.0;0.0;343444721.74587876;0.0;0.0;19555065.73289062;0.0;0.0;293533027.1827404;0.0;0.0;21650251.347128905;0.0;0.0;231262085.73296317;0.0;0.0;20951856.142382808;0.0;0.0;47841746.31864632;-96014.36163347955;0.0;21650251.347128905;0.0;0.0;4275932.204741706;0.0;0.0;20951856.142382808;0.0;0.0;62862129.32548142;-177514743.27687383;0.0;21650251.347128905;0.0;0.0;77747039.1106118;-245851873.84374228;0.0;21650251.347128905;0.0;0.0;85376144.34301494;-260635399.96599147;0.0;20951856.142382808;0.0;0.0;51503481.68937517;-69504998.0777888;0.0;21650251.347128905;0.0;0.0;77153941.94066815;0.0;0.0;20951856.142382808;0.0;0.0;220621705.91772166;0.0;0.0;21650251.347128905;0.0;0.0;335717697.7463303;0.0;0.0;254914249.73232415;0.0;0.0;1831339653.2581737;-753603029.5260298
131997786;7.983333333333333;2;residential;1945-1960;131997786;Bd131997786;1.0;1.0;IdealLoad;IdealLoad;True;14239.615950520834;3567.3359375;46;7243.767856612823;1530.4357900004484;403.82508476927165;-141.9324685919579;0.0;1846809.8148437499;0.0;0.0;149615966.64106423;0.0;0.0;1668086.2843749998;0.0;0.0;115409381.82257354;0.0;0.0;1846809.8148437499;0.0;0.0;69144997.46386199;0.0;0.0;1787235.3046875;0.0;0.0;12337194.225513553;0.0;0.0;1846809.8148437499;0.0;0.0;5579387.670820572;0.0;0.0;1787235.3046875;0.0;0.0;5399407.423374748;-54385544.77584204;0.0;1846809.8148437499;0.0;0.0;5579387.670820572;-85414434.80079867;0.0;1846809.8148437499;0.0;0.0;5579387.670820572;-80142898.61185;0.0;1787235.3046875;0.0;0.0;5399407.423374748;-17941745.59274937;0.0;1846809.8148437499;0.0;0.0;17712874.0260399;0.0;0.0;1787235.3046875;0.0;0.0;86151432.98278894;0.0;0.0;1846809.8148437499;0.0;0.0;141363806.57336852;0.0;0.0;21744696.20703125;0.0;0.0;619272631.5944219;-237884623.78124008
131997787;14.7;4;medical;Before 1930;131997787;Bd131997787;1.0;1.0;IdealLoad;IdealLoad;True;1973.6580322265625;537.0498046875;7;1649.8801806567737;353.1206896320677;70.03167336495375;-22.966205479207705;0.0;3275874.057360938;0.0;0.0;75206526.32583375;0.0;0.0;2958853.98729375;0.0;0.0;67908741.92427495;0.0;0.0;3275874.057360938;0.0;0.0;62276265.17435013;0.0;0.0;3170200.700671875;0.0;0.0;45280213.45275419;-5059.592664700809;0.0;3275874.057360938;0.0;0.0;45662774.92014167;0.0;0.0;3170200.700671875;0.0;0.0;41242597.31636985;-17550529.365387462;0.0;3275874.057360938;0.0;0.0;47658386.59967841;-24034254.175041083;0.0;3275874.057360938;0.0;0.0;49315221.17208507;-23939566.958932377;0.0;3170200.700671875;0.0;0.0;43357544.02820808;-7570698.2280339915;0.0;3275874.057360938;0.0;0.0;50291110.06487108;0.0;0.0;3170200.700671875;0.0;0.0;64247364.02235844;0.0;0.0;3275874.057360938;0.0;0.0;76336915.07298638;0.0;0.0;38570775.19150782;0.0;0.0;668783660.073912;-73100108.32005963
