;Gas consumption [Nm3];Electric consumption [Wh];Oil consumption [L];Wood consumption [kg];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW demand [W];Net PV production to grid [Wh]
2023-09-11 08:00:00;11.937837762992123;194239.2899741784;0.0;0.0;0.0;0.0;0.0;0.0;50422.73551450416;9545.360755596337
2023-09-11 09:00:00;1.5949823905744989;174406.88600612816;0.0;0.0;0.0;0.0;0.0;0.0;50444.72069591598;16740.54655218128
2023-09-11 10:00:00;13.122500478319111;168504.18041767084;0.0;0.0;0.0;0.0;0.0;0.0;50453.51476848071;37607.762573067994
2023-09-11 11:00:00;13.773011265839632;187787.71858243176;0.0;0.0;0.0;0.0;0.0;0.0;50449.11773219834;48317.84334087823
2023-09-11 12:00:00;1.5958681722746868;174408.7694494363;0.0;0.0;0.0;0.0;0.0;0.0;50453.51476848071;51841.71674060299
2023-09-11 13:00:00;12.212456634253211;174411.59461439852;0.0;0.0;0.0;0.0;0.0;0.0;50466.7058773278;44576.98024352505
2023-09-11 14:00:00;1.5958681722746868;174408.7694494363;0.0;0.0;0.0;0.0;0.0;0.0;50453.51476848071;33871.35705264528
2023-09-11 15:00:00;12.98105538819983;168506.063860979;0.0;0.0;0.0;0.0;0.0;0.0;50462.30884104544;18884.731311357235
2023-09-11 16:00:00;12.029190060397887;185389.94019976282;0.0;0.0;0.0;0.0;0.0;0.0;50457.91180476307;2252.3063335302872
2023-09-11 17:00:00;15.642312765364775;197199.11826329376;0.0;0.0;0.0;0.0;0.0;0.0;50457.91180476307;0.0
2023-09-11 18:00:00;7.149206528666934;189172.12547215808;0.0;0.0;0.0;0.0;0.0;0.0;4990.636180482987;0.0
2023-09-11 19:00:00;8.233035041906918;195074.83106061537;0.0;0.0;0.0;0.0;0.0;0.0;4981.842107918259;0.0
2023-09-11 20:00:00;7.18787679427321;195064.47212242056;0.0;0.0;0.0;0.0;0.0;0.0;4933.474708812257;0.0
2023-09-11 21:00:00;1.0231684577953757;180458.64610334122;0.0;0.0;0.0;0.0;0.0;0.0;4845.53398316498;0.0
2023-09-11 22:00:00;0.0;124624.37506201351;0.0;0.0;0.0;0.0;0.0;0.0;4273.919266457677;0.0
2023-09-11 23:00:00;0.0;124624.37506201351;0.0;0.0;0.0;0.0;0.0;0.0;2189.7240686172045;0.0
2023-09-12 00:00:00;0.9224935633408406;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;2198.518141181932;0.0
2023-09-12 01:00:00;0.0;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;2207.3122137466607;0.0
2023-09-12 02:00:00;0.0;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;2216.1062863113875;0.0
2023-09-12 03:00:00;0.9275832649901186;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;4207.963722222218;0.0
2023-09-12 04:00:00;0.0;116407.00663704549;0.0;0.0;0.0;0.0;0.0;0.0;4326.683701846043;0.0
2023-09-12 05:00:00;0.9366984482230633;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;4581.7118062231475;0.0
2023-09-12 06:00:00;8.469581847398144;159792.58449216213;0.0;0.0;0.0;0.0;0.0;0.0;50317.206643727426;0.0
2023-09-12 07:00:00;16.396556562064365;196521.63213476783;0.0;0.0;0.0;0.0;0.0;0.0;50396.353296809975;0.0
2023-09-12 08:00:00;11.977614188491687;194239.2899741784;0.0;0.0;0.0;0.0;0.0;0.0;50422.73551450416;8333.76848519693
