;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131986199;9.666666666666666;2;residential;Before 1930;131986199;Bd131986199;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;3884.2889811197915;803.64599609375;10;2781.545630891544;376.7513044211392;135.01372524032715;-35.1629755609158;0.0;416047.53217773436;0.0;0.0;51765839.82323289;0.0;0.0;375784.86777343747;0.0;0.0;38303892.20166989;0.0;0.0;416047.53217773436;0.0;0.0;28564903.049126703;0.0;0.0;402626.64404296875;0.0;0.0;8714728.710713642;0.0;0.0;416047.53217773436;0.0;0.0;1290156.9302770416;0.0;0.0;3835688.2912284625;0.0;0.0;1248538.9647842338;-9024423.713019168;0.0;8584844.019459805;0.0;0.0;1290156.9302770416;-22941741.912661374;0.0;5993441.782289537;0.0;0.0;1290156.9302770416;-16205160.000539634;0.0;655230.7517094439;0.0;0.0;1248538.9647842338;-1134363.6918762182;0.0;416047.53217773436;0.0;0.0;5974390.708856413;0.0;0.0;402626.64404296875;0.0;0.0;31356223.02336491;0.0;0.0;416047.53217773436;0.0;0.0;47894861.80278968;0.0;0.0;22330480.661435295;0.0;0.0;218942388.0401537;-49305689.31809639
131986202;4.3;1;services;1961-1970;131986202;Bd131986202;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;412.951171875;96.03515625;1;444.59270533347217;127.1440831570535;19.613823555629583;-4.982097862221396;0.0;124118.9136721875;0.0;0.0;8215528.7945133215;0.0;0.0;117694.79324625;0.0;0.0;6064903.314061225;0.0;0.0;130534.0621096875;0.0;0.0;4454716.789228267;0.0;0.0;125185.11441562501;0.0;0.0;1275867.5052159212;0.0;0.0;131335.95566437498;0.0;0.0;26719.4668200416;0.0;0.0;1116288.1383399158;0.0;0.0;346991.3993533889;-1974910.6143157212;0.0;2242164.404612024;0.0;0.0;430487.02208132425;-4161635.5998302423;0.0;1728893.3816775423;0.0;0.0;454908.7046533804;-3145615.4088694733;0.0;337857.0748366588;0.0;0.0;253393.65745386848;-423967.21207934886;0.0;131335.95566437498;0.0;0.0;834682.2384524426;0.0;0.0;126788.90152500001;0.0;0.0;4905102.801366042;0.0;0.0;128930.2750003125;0.0;0.0;7624252.00089012;0.0;0.0;6441126.970763953;0.0;0.0;34887553.694089346;-9706128.835094785
131986208;8.325;2;residential;1945-1960;131986208;Bd131986208;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;926.9753356933593;222.69677734375;3;482.1644063191835;115.41925785254975;27.14626354969266;-9.35737910159849;0.0;115290.12163085937;0.0;0.0;10482692.355940802;0.0;0.0;104133.01308593749;0.0;0.0;7754177.804680492;0.0;0.0;115290.12163085937;0.0;0.0;5715061.01559268;0.0;0.0;111571.08544921875;0.0;0.0;1776693.314974412;0.0;0.0;115290.12163085937;0.0;0.0;366359.6963924129;0.0;0.0;905815.9690317867;0.0;0.0;354541.641670077;-2088607.8983410017;0.0;2054881.8346707993;0.0;0.0;366359.6963924129;-5574442.510631298;0.0;1382737.5409702435;0.0;0.0;366359.6963924129;-3731605.816036036;0.0;174457.6833285597;0.0;0.0;354541.641670077;-266834.76829434955;0.0;115290.12163085937;0.0;0.0;1282561.2236320174;0.0;0.0;111571.08544921875;0.0;0.0;6345464.44606311;0.0;0.0;115290.12163085937;0.0;0.0;9683163.494083852;0.0;0.0;5421618.820140061;0.0;0.0;44847976.02748476;-11661490.993302684
131986212;5.2;1;residential;1945-1960;131986212;Bd131986212;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1070.70361328125;205.904541015625;3;817.2592575878318;164.09613676314459;40.81658042708382;-10.851553383112764;0.0;106596.78088378906;0.0;0.0;15227742.415358366;0.0;0.0;96280.96337890625;0.0;0.0;11231832.943776028;0.0;0.0;106596.78088378906;0.0;0.0;8302104.298786465;0.0;0.0;103158.17504882812;0.0;0.0;2517255.1482401635;0.0;0.0;106596.78088378906;0.0;0.0;347476.88868097804;0.0;0.0;1103344.8200574457;0.0;0.0;336267.95678804326;-2606405.8632252417;0.0;2593779.2516254447;0.0;0.0;347476.88868097804;-6906448.64224365;0.0;1811020.0787136625;0.0;0.0;347476.88868097804;-4843604.497832341;0.0;186011.3937750901;0.0;0.0;336267.95678804326;-335177.37119027745;0.0;106596.78088378906;0.0;0.0;1669434.9359266136;0.0;0.0;103158.17504882812;0.0;0.0;9126298.79028096;0.0;0.0;106596.78088378906;0.0;0.0;14075328.91698014;0.0;0.0;6529736.762067152;0.0;0.0;63864964.02896776;-14691636.37449151
131986221;9.7;2;services;1945-1960;131986221;Bd131986221;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1379.1240234375;284.35546875;4;723.408193885457;218.86706864285767;34.07175609076398;-10.188887437467626;0.0;367510.12083656254;0.0;0.0;16075919.289451132;0.0;0.0;348488.60989875003;0.0;0.0;11961507.035323769;0.0;0.0;386505.06614906254;0.0;0.0;9012617.43869565;0.0;0.0;370667.08984687505;0.0;0.0;2754772.0260271407;0.0;0.0;388879.43431312504;0.0;0.0;79115.05337258201;0.0;0.0;2183087.952657058;0.0;0.0;1027313.2004491703;-3628120.048925831;0.0;4779388.262895651;0.0;0.0;1274651.3228558062;-8784519.085506702;0.0;3759373.6253508558;0.0;0.0;1346962.7478235844;-6689602.712057081;0.0;811833.0966366907;0.0;0.0;750286.4061156947;-881394.8160643133;0.0;388879.43431312504;0.0;0.0;1732842.662320574;0.0;0.0;375415.82617500005;0.0;0.0;9572496.897871064;0.0;0.0;381756.32982093754;0.0;0.0;14934963.324839845;0.0;0.0;14541784.848893695;0.0;0.0;70523447.405146;-19983636.66255393
131986225;6.6;1;residential;1961-1970;131986225;Bd131986225;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1356.520751953125;205.533447265625;3;991.5650080231326;300.5990049406464;53.29967002093219;-15.27012704575854;0.0;106404.66564941406;0.0;0.0;19947238.28158959;0.0;0.0;96107.43994140625;0.0;0.0;14584569.727864267;0.0;0.0;106404.66564941406;0.0;0.0;10487923.844457261;0.0;0.0;102972.25708007812;0.0;0.0;2999184.4325453723;0.0;0.0;106404.66564941406;0.0;0.0;347059.59513012273;0.0;0.0;1784325.1730980687;0.0;0.0;335864.12431947363;-4216830.28821144;0.0;3715964.0997829847;0.0;0.0;347059.59513012273;-9673728.054760614;0.0;2627363.4339942257;0.0;0.0;347059.59513012273;-6937224.674802163;0.0;338284.9047667829;0.0;0.0;335864.12431947363;-702538.102237343;0.0;106404.66564941406;0.0;0.0;2041569.283171255;0.0;0.0;102972.25708007812;0.0;0.0;11940542.486381546;0.0;0.0;106404.66564941406;0.0;0.0;18464454.74426068;0.0;0.0;9300012.893990695;0.0;0.0;82178389.83429928;-21530321.12001156
131986261;8.05;2;residential;1971-1980;131986261;Bd131986261;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2064.6225708007814;512.94970703125;7;936.5441168678201;121.70542912447314;51.59829833475604;-18.397438902262124;0.0;265554.06333007815;0.0;0.0;20550708.557405055;0.0;0.0;239855.2830078125;0.0;0.0;15398580.520207658;0.0;0.0;265554.06333007815;0.0;0.0;11888649.956290368;0.0;0.0;256987.80322265625;0.0;0.0;3945757.0528192003;0.0;0.0;265554.06333007815;0.0;0.0;847332.0341836195;0.0;0.0;1362363.3325104883;0.0;0.0;819998.7427583415;-3226715.5472171456;0.0;3338412.7852012413;0.0;0.0;847332.0341836195;-9645100.453840543;0.0;2234330.630217735;0.0;0.0;847332.0341836195;-6381816.318378815;0.0;274119.3256015346;0.0;0.0;819998.7427583415;-391619.07255401206;0.0;265554.06333007815;0.0;0.0;2861210.7232163125;0.0;0.0;256987.80322265625;0.0;0.0;12606587.606474817;0.0;0.0;265554.06333007815;0.0;0.0;18986129.114745103;0.0;0.0;9290827.279634517;0.0;0.0;90419617.11922607;-19645251.391990516
131986276;8.15;2;residential;Before 1930;131986276;Bd131986276;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1124.224450683594;275.88330078125;4;1026.5019925279767;151.92558035457992;47.66743320771304;-11.742594407139764;0.0;142824.78481445313;0.0;0.0;17912201.08957399;0.0;0.0;129003.03144531249;0.0;0.0;13224716.81183059;0.0;0.0;142824.78481445313;0.0;0.0;9759308.595570318;0.0;0.0;138217.53369140625;0.0;0.0;2941967.6834449554;0.0;0.0;142824.78481445313;0.0;0.0;464813.74317525694;0.0;0.0;1425882.5482591982;0.0;0.0;449819.7514599261;-3265989.351494971;0.0;3063828.249702916;0.0;0.0;464813.74317525694;-7831915.468717545;0.0;2182824.422539604;0.0;0.0;464813.74317525694;-5653491.263556351;0.0;248701.48659261223;0.0;0.0;449819.7514599261;-401472.0272913651;0.0;142824.78481445313;0.0;0.0;2046143.4819724497;0.0;0.0;138217.53369140625;0.0;0.0;10822136.953589415;0.0;0.0;142824.78481445313;0.0;0.0;16568717.544877304;0.0;0.0;8040798.729994721;0.0;0.0;75569272.89330465;-17152868.111060232
131986280;13.766666666666666;3;residential;1961-1970;131986280;Bd131986280;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1738.7508382161457;378.904541015625;5;424.03235624240665;52.93520537991887;29.991036071193463;-12.805438869970914;0.0;196158.88088378907;0.0;0.0;12766146.312379044;0.0;0.0;177175.76337890624;0.0;0.0;9728797.839940434;0.0;0.0;196158.88088378907;0.0;0.0;7834712.22519834;0.0;0.0;189831.17504882812;0.0;0.0;2713211.4407593776;0.0;0.0;196158.88088378907;0.0;0.0;619306.744879972;0.0;0.0;710724.6801903545;0.0;0.0;599329.1079483599;-1874185.78451197;0.0;1745761.5207035253;0.0;0.0;619306.744879972;-5770434.552652126;0.0;1120332.1949168432;0.0;0.0;619306.744879972;-3716833.167474526;0.0;189831.17504882812;0.0;0.0;599329.1079483599;-395505.4590468048;0.0;196158.88088378907;0.0;0.0;2059774.822633091;0.0;0.0;189831.17504882812;0.0;0.0;7987531.125886087;0.0;0.0;196158.88088378907;0.0;0.0;11763977.646836465;0.0;0.0;5304282.088755058;0.0;0.0;57910729.86416948;-11756958.963685427
131986296;10.066666666666665;2;medical;Before 1930;131986296;Bd131986296;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;3641.0145345052074;723.38037109375;9;3393.101351146789;619.6270613038884;139.51620974091003;-36.48197737486248;0.0;4412445.494974218;0.0;0.0;121721133.31499822;0.0;0.0;3985434.640621875;0.0;0.0;105448730.18445651;0.0;0.0;4412445.494974218;0.0;0.0;99767959.03129615;0.0;0.0;4270108.543523437;0.0;0.0;70919537.14844501;0.0;0.0;4412445.494974218;0.0;0.0;63818173.3977099;0.0;0.0;14312930.311922282;0.0;0.0;58561462.13491742;-19868996.36819775;0.0;23988719.794389322;0.0;0.0;67518433.47092004;-38442515.00679874;0.0;20302094.1296582;0.0;0.0;69635021.95864402;-31186390.66273798;0.0;7581927.58402879;0.0;0.0;60888249.21328693;-6488538.182461877;0.0;4412445.494974218;0.0;0.0;71881371.73408887;0.0;0.0;4270108.543523437;0.0;0.0;101517621.2274623;0.0;0.0;4412445.494974218;0.0;0.0;120785280.66097902;0.0;0.0;100773551.02253845;0.0;0.0;1012462973.4772043;-95986440.22019634
131986302;6.6;1;services;Before 1930;131986302;Bd131986302;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;734.45947265625;111.28173828125;1;1043.6863653636137;190.55512944526166;41.94899726292907;-6.435624878201197;0.0;143824.08491183593;0.0;0.0;16291881.77260988;0.0;0.0;136380.06840953126;0.0;0.0;12063386.139243906;0.0;0.0;151257.70502902343;0.0;0.0;8869866.380126063;0.0;0.0;145059.55613632814;0.0;0.0;2471929.480991475;0.0;0.0;152186.90754367187;0.0;0.0;30961.46067531819;0.0;0.0;1555760.6913868934;0.0;0.0;402263.1443881959;-2810782.826274269;0.0;3121314.112973401;0.0;0.0;498831.3238125086;-5840847.865796611;0.0;2501795.381084471;0.0;0.0;527130.2030406175;-4641793.641084348;0.0;394468.5239585899;0.0;0.0;293622.54170237895;-507199.0077108199;0.0;152186.90754367187;0.0;0.0;1630897.2925683437;0.0;0.0;146917.96116562502;0.0;0.0;9767022.581011074;0.0;0.0;149399.29999972656;0.0;0.0;15054116.074101346;0.0;0.0;8750551.200142771;0.0;0.0;67901908.3942711;-13800623.340866046
