,Gas consumption [Nm3],Electric consumption [Wh],Oil consumption [L],Wood consumption [kg]
2023-08-11 18:00:00,57.67298833031623,1198857.570336298,0.8411993720915342,0.0
2023-08-11 19:00:00,57.67298833031623,1168042.9317076264,0.8411993720915342,0.0
2023-08-11 20:00:00,57.67298833031623,1094423.0110974757,0.8411993720915342,0.0
2023-08-11 21:00:00,57.67298833031623,1026281.2418607943,0.8411993720915342,0.0
2023-08-11 22:00:00,57.67298833031623,820777.4045922651,0.8411993720915342,0.0
2023-08-11 23:00:00,36.365426987027796,718145.4291105916,0.8411993720915342,0.0
2023-08-12 00:00:00,39.188502293001065,553220.3934667765,0.8411993720915342,0.0
2023-08-12 01:00:00,40.886457262888406,553245.718510966,0.8411993720915342,0.0
2023-08-12 02:00:00,41.450868057330474,553255.2284026656,0.8411993720915342,0.0
2023-08-12 03:00:00,41.441405988120565,553255.0303684429,0.8411993720915342,0.0
2023-08-12 04:00:00,42.02333769425833,553264.8334696388,0.8411993720915342,0.0
2023-08-12 05:00:00,42.61102486435681,553274.7447444177,0.8411993720915342,0.0
2023-08-12 06:00:00,47.44509438648978,641743.773586284,0.8411993720915342,0.0
2023-08-12 07:00:00,40.062708546695276,759520.7021833536,0.8411993720915342,0.0
2023-08-12 08:00:00,28.98385821505449,759925.2926953271,0.8411993720915342,0.0
2023-08-12 09:00:00,23.522938159350755,686354.6916902708,0.8411993720915342,0.0
2023-08-12 10:00:00,23.342648463518124,687418.2932707665,0.8411993720915342,0.0
2023-08-12 11:00:00,23.266943155149775,804541.1840046869,0.8411993720915342,0.0
2023-08-12 12:00:00,23.25678774570842,835721.970290351,0.8411993720915342,0.0
2023-08-12 13:00:00,23.21073505436161,888902.7652998802,0.8411993720915342,0.0
2023-08-12 14:00:00,23.183953130572444,929402.5791000337,0.8411993720915342,0.0
2023-08-12 15:00:00,23.17380999516492,880073.8979151832,0.8411993720915342,0.0
2023-08-12 16:00:00,23.220937376047498,938639.8656414172,0.8411993720915342,0.0
2023-08-12 17:00:00,23.307272081830984,1002783.5604762502,0.8411993720915342,0.0
2023-08-12 18:00:00,18.643342613825766,931963.5301045643,0.8411993720915342,0.0
2023-08-12 19:00:00,18.891578428124337,933924.8055754558,0.8411993720915342,0.0
2023-08-12 20:00:00,57.67298833031623,1059064.4780677955,0.8411993720915342,0.0
2023-08-12 21:00:00,57.67298833031623,1046933.2681268536,0.8411993720915342,0.0
2023-08-12 22:00:00,57.67298833031623,869151.0492255541,0.8411993720915342,0.0
2023-08-12 23:00:00,57.67298833031623,844138.3487882791,0.8411993720915342,0.0
2023-08-13 00:00:00,65.66590934536495,783824.9712195558,0.8411993720915342,0.0
2023-08-13 01:00:00,57.67298833031623,665148.8304763093,0.8411993720915342,0.0
2023-08-13 02:00:00,57.67298833031623,633083.541854035,0.8411993720915342,0.0
2023-08-13 03:00:00,50.66888601094631,576958.0573727518,0.8411993720915342,0.0
2023-08-13 04:00:00,52.39536774225106,576985.0378491725,0.8411993720915342,0.0
2023-08-13 05:00:00,52.96831621896196,576994.6299485231,0.8411993720915342,0.0
2023-08-13 06:00:00,57.77985305058582,672538.7371601114,0.8411993720915342,0.0
2023-08-13 07:00:00,54.3269551189549,799795.6694722455,0.8411993720915342,0.0
2023-08-13 08:00:00,62.48502718608209,864785.3608152603,0.8411993720915342,0.0
2023-08-13 09:00:00,62.48502718608209,798732.179173792,0.8411993720915342,0.0
2023-08-13 10:00:00,62.48502718608209,733115.4140397727,0.8411993720915342,0.0
2023-08-13 11:00:00,28.845756130505517,685995.8271319398,0.8411993720915342,0.0
2023-08-13 12:00:00,24.132946695291615,710272.9148218118,0.8411993720915342,0.0
2023-08-13 13:00:00,23.814426131290556,752567.9566990411,0.8411993720915342,0.0
2023-08-13 14:00:00,23.61383286911692,781890.4593118606,0.8411993720915342,0.0
2023-08-13 15:00:00,23.59060425255228,719576.8912156265,0.8411993720915342,0.0
2023-08-13 16:00:00,23.698055688237268,794666.5749805708,0.8411993720915342,0.0
2023-08-13 17:00:00,23.984147354802815,882412.1470735028,0.8411993720915342,0.0
2023-08-13 18:00:00,20.548531358435174,842729.60452971,0.8411993720915342,0.0
2023-08-13 19:00:00,24.136700387744025,895630.8234749695,0.8411993720915342,0.0
2023-08-13 20:00:00,29.02402380628853,894826.027638459,0.8411993720915342,0.0
2023-08-13 21:00:00,34.076374402913,894847.8453637657,0.8411993720915342,0.0
2023-08-13 22:00:00,38.58236601578463,735835.2435516824,0.8411993720915342,0.0
2023-08-13 23:00:00,43.10561577255857,735905.0556374361,0.8411993720915342,0.0
2023-08-14 00:00:00,47.06135495213579,576895.5876485172,0.8411993720915342,0.0
2023-08-14 01:00:00,48.763040548363804,576924.177096214,0.8411993720915342,0.0
2023-08-14 02:00:00,48.76372118986629,576924.177096214,0.8411993720915342,0.0
2023-08-14 03:00:00,47.05322027043475,576895.3564553146,0.8411993720915342,0.0
2023-08-14 04:00:00,47.061798530650364,576895.4720280379,0.8411993720915342,0.0
2023-08-14 05:00:00,46.50404305443841,576886.0144900664,0.8411993720915342,0.0
2023-08-14 06:00:00,50.76189974264377,672402.7585611837,0.8411993720915342,0.0
2023-08-14 07:00:00,46.780029285674296,799619.7193476849,0.8411993720915342,0.0
2023-08-14 08:00:00,41.674862489510375,799650.3441280047,0.8411993720915342,0.0
2023-08-14 09:00:00,34.368659216641916,673901.0038699356,0.8411993720915342,0.0
2023-08-14 10:00:00,29.427317758973015,612564.517501388,0.8411993720915342,0.0
2023-08-14 11:00:00,25.325961772867082,679231.1032109564,0.8411993720915342,0.0
2023-08-14 12:00:00,24.011476262875185,695410.9016763957,0.8411993720915342,0.0
2023-08-14 13:00:00,23.74208007329775,720737.4671172458,0.8411993720915342,0.0
2023-08-14 14:00:00,23.58947331100629,748959.390948663,0.8411993720915342,0.0
2023-08-14 15:00:00,23.574782974866963,690301.406655283,0.8411993720915342,0.0
2023-08-14 16:00:00,23.662210954704374,769604.9495339046,0.8411993720915342,0.0
2023-08-14 17:00:00,23.900834555400845,867563.7181905532,0.8411993720915342,0.0
2023-08-14 18:00:00,19.506322022840063,837882.3616466112,0.8411993720915342,0.0
2023-08-14 19:00:00,24.215140829453333,894831.5831115458,0.8411993720915342,0.0
2023-08-14 20:00:00,31.880036373104392,894807.8586679437,0.8411993720915342,0.0
2023-08-14 21:00:00,57.67298833031623,994093.7880702587,0.8411993720915342,0.0
2023-08-14 22:00:00,57.67298833031623,798703.4836923982,0.8411993720915342,0.0
2023-08-14 23:00:00,50.08281975931888,736022.5821736153,0.8411993720915342,0.0
2023-08-15 00:00:00,51.755472490790325,576974.2874974908,0.8411993720915342,0.0
2023-08-15 01:00:00,53.47940624009453,577003.1599468878,0.8411993720915342,0.0
2023-08-15 02:00:00,54.639568041832845,577022.5829980463,0.8411993720915342,0.0
2023-08-15 03:00:00,55.2455514458404,577032.7045157824,0.8411993720915342,0.0
2023-08-15 04:00:00,54.665132152796126,577022.9880973788,0.8411993720915342,0.0
2023-08-15 05:00:00,53.49789171392683,577003.4246370898,0.8411993720915342,0.0
2023-08-15 06:00:00,56.5549322440858,672500.1250133985,0.8411993720915342,0.0
2023-08-15 07:00:00,50.83327430931757,799664.9323631055,0.8411993720915342,0.0
2023-08-15 08:00:00,42.315397290531656,799560.9081548905,0.8411993720915342,0.0
2023-08-15 09:00:00,32.23522552631877,672656.1102744787,0.8411993720915342,0.0
2023-08-15 10:00:00,26.486755396392795,610877.6348028554,0.8411993720915342,0.0
2023-08-15 11:00:00,62.48502718608209,848965.351720037,0.8411993720915342,0.0
2023-08-15 12:00:00,23.699092419056644,702465.5506145945,0.8411993720915342,0.0
2023-08-15 13:00:00,62.48502718608209,890123.0432527367,0.8411993720915342,0.0
2023-08-15 14:00:00,62.48502718608209,935820.3927231189,0.8411993720915342,0.0
2023-08-15 15:00:00,62.48502718608209,902648.6625022189,0.8411993720915342,0.0
2023-08-15 16:00:00,62.48502718608209,996737.4134428723,0.8411993720915342,0.0
2023-08-15 17:00:00,62.48502718608209,1093117.1972568124,0.8411993720915342,0.0
2023-08-15 18:00:00,57.67298833031623,1051286.2484920165,0.8411993720915342,0.0
2023-08-15 19:00:00,57.67298833031623,1126567.2002731327,0.8411993720915342,0.0
2023-08-15 20:00:00,57.67298833031623,1140012.9133741688,0.8411993720915342,0.0
2023-08-15 21:00:00,57.67298833031623,1163597.3743752574,0.8411993720915342,0.0
2023-08-15 22:00:00,57.67298833031623,1004346.1983241498,0.8411993720915342,0.0
2023-08-15 23:00:00,57.67298833031623,1000284.5052736119,0.8411993720915342,0.0
2023-08-16 00:00:00,65.66590934536495,915914.5006979968,0.8411993720915342,0.0
2023-08-16 01:00:00,57.67298833031623,792347.5896040432,0.8411993720915342,0.0
2023-08-16 02:00:00,57.67298833031623,749730.9339569473,0.8411993720915342,0.0
2023-08-16 03:00:00,57.67298833031623,707125.332374275,0.8411993720915342,0.0
2023-08-16 04:00:00,57.67298833031623,712727.0380095529,0.8411993720915342,0.0
2023-08-16 05:00:00,57.67298833031623,737928.7346313345,0.8411993720915342,0.0
2023-08-16 06:00:00,62.48502718608209,875619.2654946977,0.8411993720915342,0.0
2023-08-16 07:00:00,62.48502718608209,1046661.5381694431,0.8411993720915342,0.0
2023-08-16 08:00:00,62.48502718608209,1085429.074020492,0.8411993720915342,0.0
2023-08-16 09:00:00,62.48502718608209,1021489.0455883561,0.8411993720915342,0.0
2023-08-16 10:00:00,62.48502718608209,975978.5238422503,0.8411993720915342,0.0
2023-08-16 11:00:00,62.48502718608209,1046592.8968890362,0.8411993720915342,0.0
2023-08-16 12:00:00,62.48502718608209,1033000.1294733303,0.8411993720915342,0.0
2023-08-16 13:00:00,62.48502718608209,1087501.4535165636,0.8411993720915342,0.0
2023-08-16 14:00:00,62.48502718608209,1145893.1476021677,0.8411993720915342,0.0
2023-08-16 15:00:00,62.48502718608209,1152419.777394138,0.8411993720915342,0.0
2023-08-16 16:00:00,62.48502718608209,1223424.9867079882,0.8411993720915342,0.0
2023-08-16 17:00:00,62.48502718608209,1284186.7716794193,0.8411993720915342,0.0
2023-08-16 18:00:00,57.67298833031623,1188241.5540682657,0.8411993720915342,0.0
2023-08-16 19:00:00,57.67298833031623,1232853.2867221872,0.8411993720915342,0.0
2023-08-16 20:00:00,57.67298833031623,1230615.9129626018,0.8411993720915342,0.0
2023-08-16 21:00:00,57.67298833031623,1239047.7698703846,0.8411993720915342,0.0
2023-08-16 22:00:00,57.67298833031623,1059818.6082257293,0.8411993720915342,0.0
2023-08-16 23:00:00,57.67298833031623,1025822.5512148191,0.8411993720915342,0.0
2023-08-17 00:00:00,65.66590934536495,904460.6222987839,0.8411993720915342,0.0
2023-08-17 01:00:00,57.67298833031623,796328.2689877674,0.8411993720915342,0.0
2023-08-17 02:00:00,57.67298833031623,781843.9341555944,0.8411993720915342,0.0
2023-08-17 03:00:00,57.67298833031623,789049.206164811,0.8411993720915342,0.0
2023-08-17 04:00:00,57.67298833031623,796284.5915536643,0.8411993720915342,0.0
2023-08-17 05:00:00,57.67298833031623,809486.6663361854,0.8411993720915342,0.0
2023-08-17 06:00:00,62.48502718608209,925488.1898783908,0.8411993720915342,0.0
2023-08-17 07:00:00,62.48502718608209,1089618.0166079213,0.8411993720915342,0.0
2023-08-17 08:00:00,62.48502718608209,1133055.962883363,0.8411993720915342,0.0
2023-08-17 09:00:00,62.48502718608209,1060316.1153384396,0.8411993720915342,0.0
2023-08-17 10:00:00,62.48502718608209,1059509.413654282,0.8411993720915342,0.0
2023-08-17 11:00:00,62.48502718608209,1164266.9959479612,0.8411993720915342,0.0
2023-08-17 12:00:00,62.48502718608209,1202282.2510375234,0.8411993720915342,0.0
2023-08-17 13:00:00,62.48502718608209,1256379.8511772186,0.8411993720915342,0.0
2023-08-17 14:00:00,62.48502718608209,1317387.29523456,0.8411993720915342,0.0
2023-08-17 15:00:00,62.48502718608209,1287685.591167093,0.8411993720915342,0.0
2023-08-17 16:00:00,62.48502718608209,1353480.1309291455,0.8411993720915342,0.0
2023-08-17 17:00:00,62.48502718608209,1414353.2762907816,0.8411993720915342,0.0
2023-08-17 18:00:00,57.67298833031623,1312510.2002289155,0.8411993720915342,0.0
2023-08-17 19:00:00,57.67298833031623,1366499.1015836888,0.8411993720915342,0.0
2023-08-17 20:00:00,57.67298833031623,1379884.487241251,0.8411993720915342,0.0
2023-08-17 21:00:00,57.67298833031623,1426857.6970804404,0.8411993720915342,0.0
2023-08-17 22:00:00,57.67298833031623,1174671.8957825664,0.8411993720915342,0.0
2023-08-17 23:00:00,57.67298833031623,1050074.321957911,0.8411993720915342,0.0
2023-08-18 00:00:00,57.67298833031623,717908.5834836062,0.8411993720915342,0.0
2023-08-18 01:00:00,57.67298833031623,681010.6549868032,0.8411993720915342,0.0
2023-08-18 02:00:00,57.67298833031623,676388.2479974218,0.8411993720915342,0.0
2023-08-18 03:00:00,57.67298833031623,707117.4282321476,0.8411993720915342,0.0
2023-08-18 04:00:00,57.67298833031623,698124.3736655232,0.8411993720915342,0.0
2023-08-18 05:00:00,57.67298833031623,671258.0037001895,0.8411993720915342,0.0
2023-08-18 06:00:00,36.121450453962844,656941.8811053643,0.8411993720915342,0.0
2023-08-18 07:00:00,29.520584036611,779824.2543088947,0.8411993720915342,0.0
2023-08-18 08:00:00,62.48502718608209,979595.2322220156,0.8411993720915342,0.0
2023-08-18 09:00:00,62.48502718608209,1021220.3629519086,0.8411993720915342,0.0
2023-08-18 10:00:00,62.48502718608209,1055337.9450669815,0.8411993720915342,0.0
2023-08-18 11:00:00,62.48502718608209,1197035.986265241,0.8411993720915342,0.0
2023-08-18 12:00:00,62.48502718608209,1236676.153953336,0.8411993720915342,0.0
2023-08-18 13:00:00,62.48502718608209,1313913.7949567998,0.8411993720915342,0.0
2023-08-18 14:00:00,62.48502718608209,1373507.6340571532,0.8411993720915342,0.0
2023-08-18 15:00:00,62.48502718608209,1342038.3552628572,0.8411993720915342,0.0
2023-08-18 16:00:00,62.48502718608209,1431579.0470474423,0.8411993720915342,0.0
2023-08-18 17:00:00,62.48502718608209,1511420.4705956248,0.8411993720915342,0.0
2023-08-18 18:00:00,57.67298833031623,1441295.5623074372,0.8411993720915342,0.0
2023-08-18 19:00:00,57.67298833031623,1442431.6670890544,0.8411993720915342,0.0
2023-08-18 20:00:00,57.67298833031623,1387970.201992541,0.8411993720915342,0.0
2023-08-18 21:00:00,57.67298833031623,1323773.3327153425,0.8411993720915342,0.0
2023-08-18 22:00:00,57.67298833031623,1088809.1983155643,0.8411993720915342,0.0
2023-08-18 23:00:00,57.67298833031623,995516.0267097133,0.8411993720915342,0.0
2023-08-19 00:00:00,57.67298833031623,734413.5304313225,0.8411993720915342,0.0
2023-08-19 01:00:00,57.67298833031623,686615.8344476668,0.8411993720915342,0.0
2023-08-19 02:00:00,57.67298833031623,660266.4949241328,0.8411993720915342,0.0
2023-08-19 03:00:00,57.67298833031623,648419.2281358003,0.8411993720915342,0.0
2023-08-19 04:00:00,57.67298833031623,653779.61596493,0.8411993720915342,0.0
2023-08-19 05:00:00,57.67298833031623,669524.8319776418,0.8411993720915342,0.0
2023-08-19 06:00:00,62.48502718608209,775361.3389128121,0.8411993720915342,0.0
2023-08-19 07:00:00,62.48502718608209,922675.4504332931,0.8411993720915342,0.0
2023-08-19 08:00:00,62.48502718608209,997321.460813955,0.8411993720915342,0.0
2023-08-19 09:00:00,23.315126294674574,841597.2767697772,0.8411993720915342,0.0
2023-08-19 10:00:00,23.186200271302692,892395.1642773339,0.8411993720915342,0.0
2023-08-19 11:00:00,23.139621187070862,1034358.2309116948,0.8411993720915342,0.0
2023-08-19 12:00:00,23.120847217103275,1084256.401188561,0.8411993720915342,0.0
2023-08-19 13:00:00,23.106763012840187,1145990.3620161198,0.8411993720915342,0.0
2023-08-19 14:00:00,62.48502718608209,1385867.5011975593,0.8411993720915342,0.0
2023-08-19 15:00:00,62.48502718608209,1365157.0678481264,0.8411993720915342,0.0
2023-08-19 16:00:00,62.48502718608209,1431783.746845659,0.8411993720915342,0.0
2023-08-19 17:00:00,62.48502718608209,1491520.9887782824,0.8411993720915342,0.0
2023-08-19 18:00:00,57.67298833031623,1405869.1465318878,0.8411993720915342,0.0
2023-08-19 19:00:00,57.67298833031623,1381976.6750113883,0.8411993720915342,0.0
2023-08-19 20:00:00,57.67298833031623,1311622.0558646647,0.8411993720915342,0.0
2023-08-19 21:00:00,57.67298833031623,1218537.1887713545,0.8411993720915342,0.0
2023-08-19 22:00:00,57.67298833031623,1007885.5972981044,0.8411993720915342,0.0
2023-08-19 23:00:00,57.67298833031623,959351.3539120702,0.8411993720915342,0.0
2023-08-20 00:00:00,65.66590934536495,887363.7596320851,0.8411993720915342,0.0
2023-08-20 01:00:00,57.67298833031623,753190.7590762428,0.8411993720915342,0.0
2023-08-20 02:00:00,57.67298833031623,716066.8960285878,0.8411993720915342,0.0
2023-08-20 03:00:00,57.67298833031623,681455.7240347287,0.8411993720915342,0.0
2023-08-20 04:00:00,57.67298833031623,671713.2579004175,0.8411993720915342,0.0
2023-08-20 05:00:00,57.67298833031623,671174.4287991498,0.8411993720915342,0.0
2023-08-20 06:00:00,62.48502718608209,775045.5975140347,0.8411993720915342,0.0
2023-08-20 07:00:00,30.510985328892634,799948.8022534541,0.8411993720915342,0.0
2023-08-20 08:00:00,62.48502718608209,984550.7054656574,0.8411993720915342,0.0
2023-08-20 09:00:00,23.39295976549536,785042.3337616194,0.8411993720915342,0.0
2023-08-20 10:00:00,23.248278505052674,800215.0171321505,0.8411993720915342,0.0
2023-08-20 11:00:00,23.15870678425383,937485.7862708941,0.8411993720915342,0.0
2023-08-20 12:00:00,23.121440148137435,996621.3667989664,0.8411993720915342,0.0
2023-08-20 13:00:00,23.178367890172083,985527.9833617981,0.8411993720915342,0.0
2023-08-20 14:00:00,62.48502718608209,1095844.5502298512,0.8411993720915342,0.0
2023-08-20 15:00:00,62.48502718608209,906408.5178919759,0.8411993720915342,0.0
2023-08-20 16:00:00,62.48502718608209,966917.3184118348,0.8411993720915342,0.0
2023-08-20 17:00:00,62.48502718608209,1092137.5928634717,0.8411993720915342,0.0
2023-08-20 18:00:00,57.67298833031623,1125791.0322504754,0.8411993720915342,0.0
2023-08-20 19:00:00,57.67298833031623,1160710.4346928971,0.8411993720915342,0.0
2023-08-20 20:00:00,57.67298833031623,1125726.8836626469,0.8411993720915342,0.0
2023-08-20 21:00:00,57.67298833031623,1057327.7343747981,0.8411993720915342,0.0
2023-08-20 22:00:00,57.67298833031623,868648.6027157706,0.8411993720915342,0.0
2023-08-20 23:00:00,30.72411319993808,735769.938682876,0.8411993720915342,0.0
2023-08-21 00:00:00,65.66590934536495,730641.8662106049,0.8411993720915342,0.0
2023-08-21 01:00:00,39.18233396783456,576790.3803975071,0.8411993720915342,0.0
2023-08-21 02:00:00,43.173488543986394,576842.3602664392,0.8411993720915342,0.0
2023-08-21 03:00:00,46.59768444537811,576887.8456316068,0.8411993720915342,0.0
2023-08-21 04:00:00,47.738472038233645,576907.0405013426,0.8411993720915342,0.0
2023-08-21 05:00:00,47.72490483809683,576906.8046558037,0.8411993720915342,0.0
2023-08-21 06:00:00,50.81676455676728,672417.0727054386,0.8411993720915342,0.0
2023-08-21 07:00:00,43.409609732930015,799627.8048155239,0.8411993720915342,0.0
2023-08-21 08:00:00,32.71224651074892,801240.9280280886,0.8411993720915342,0.0
2023-08-21 09:00:00,23.77023666588846,704977.3428993312,0.8411993720915342,0.0
2023-08-21 10:00:00,23.445381458064087,691915.2986787435,0.8411993720915342,0.0
2023-08-21 11:00:00,23.36127826674535,805786.2379104547,0.8411993720915342,0.0
2023-08-21 12:00:00,23.339397977060695,833529.3702767007,0.8411993720915342,0.0
2023-08-21 13:00:00,23.281806297459486,884910.0936878831,0.8411993720915342,0.0
2023-08-21 14:00:00,62.48502718608209,1083678.93751045,0.8411993720915342,0.0
2023-08-21 15:00:00,62.48502718608209,1062344.0498713811,0.8411993720915342,0.0
2023-08-21 16:00:00,62.48502718608209,1150743.1100768733,0.8411993720915342,0.0
2023-08-21 17:00:00,62.48502718608209,1230487.469327181,0.8411993720915342,0.0
2023-08-21 18:00:00,57.67298833031623,1173441.2897888112,0.8411993720915342,0.0
2023-08-21 19:00:00,57.67298833031623,1193179.2660047547,0.8411993720915342,0.0
2023-08-21 20:00:00,57.67298833031623,1161631.3396646902,0.8411993720915342,0.0
2023-08-21 21:00:00,57.67298833031623,1108567.4363795712,0.8411993720915342,0.0
2023-08-21 22:00:00,57.67298833031623,910209.4294209189,0.8411993720915342,0.0
2023-08-21 23:00:00,57.67298833031623,860771.5504312153,0.8411993720915342,0.0
2023-08-22 00:00:00,65.66590934536495,747657.1705011366,0.8411993720915342,0.0
2023-08-22 01:00:00,39.17590434352561,576795.2779513476,0.8411993720915342,0.0
2023-08-22 02:00:00,42.018466226825936,576828.0977763565,0.8411993720915342,0.0
2023-08-22 03:00:00,45.41964745545738,576871.0850203508,0.8411993720915342,0.0
2023-08-22 04:00:00,47.13226274920033,576896.8626341778,0.8411993720915342,0.0
2023-08-22 05:00:00,47.71055494553656,576906.5690044131,0.8411993720915342,0.0
2023-08-22 06:00:00,51.96610314340184,672439.0418858889,0.8411993720915342,0.0
2023-08-22 07:00:00,45.68500230681661,799666.9701219215,0.8411993720915342,0.0
2023-08-22 08:00:00,35.500969850655615,801122.1090926246,0.8411993720915342,0.0
2023-08-22 09:00:00,24.165039282537098,687313.8174961709,0.8411993720915342,0.0
2023-08-22 10:00:00,23.616249782423736,670635.055662159,0.8411993720915342,0.0
2023-08-22 11:00:00,23.471298521782284,782189.591920059,0.8411993720915342,0.0
2023-08-22 12:00:00,23.449887086484626,805908.9917657058,0.8411993720915342,0.0
2023-08-22 13:00:00,23.41397682521617,846241.6127080765,0.8411993720915342,0.0
2023-08-22 14:00:00,62.48502718608209,1033396.6272863179,0.8411993720915342,0.0
2023-08-22 15:00:00,62.48502718608209,985242.6719739368,0.8411993720915342,0.0
2023-08-22 16:00:00,62.48502718608209,1063868.7803209275,0.8411993720915342,0.0
2023-08-22 17:00:00,62.48502718608209,1161484.6921240892,0.8411993720915342,0.0
2023-08-22 18:00:00,57.67298833031623,1110586.9964870457,0.8411993720915342,0.0
2023-08-22 19:00:00,57.67298833031623,1148621.2285889033,0.8411993720915342,0.0
2023-08-22 20:00:00,57.67298833031623,1110330.1832599589,0.8411993720915342,0.0
2023-08-22 21:00:00,57.67298833031623,1067570.86230457,0.8411993720915342,0.0
2023-08-22 22:00:00,57.67298833031623,878428.7326176129,0.8411993720915342,0.0
2023-08-22 23:00:00,57.67298833031623,844362.317168157,0.8411993720915342,0.0
2023-08-23 00:00:00,65.66590934536495,743877.2049642628,0.8411993720915342,0.0
2023-08-23 01:00:00,57.67298833031623,631061.5106022432,0.8411993720915342,0.0
2023-08-23 02:00:00,50.09527844108345,576946.5235173936,0.8411993720915342,0.0
2023-08-23 03:00:00,54.13723891739577,577014.2100554593,0.8411993720915342,0.0
2023-08-23 04:00:00,54.687029300522354,577023.3936610798,0.8411993720915342,0.0
2023-08-23 05:00:00,54.05749469302246,577012.8711221312,0.8411993720915342,0.0
2023-08-23 06:00:00,56.51215040804556,672499.4849970491,0.8411993720915342,0.0
2023-08-23 07:00:00,49.06372551951169,799666.0988302914,0.8411993720915342,0.0
2023-08-23 08:00:00,37.74122018598994,799838.967089856,0.8411993720915342,0.0
2023-08-23 09:00:00,24.3476432970066,676013.8638703399,0.8411993720915342,0.0
2023-08-23 10:00:00,23.68152909181003,644532.8857357884,0.8411993720915342,0.0
2023-08-23 11:00:00,23.462129234069625,741591.2037771856,0.8411993720915342,0.0
2023-08-23 12:00:00,62.48502718608209,929021.7023866059,0.8411993720915342,0.0
2023-08-23 13:00:00,62.48502718608209,979731.0668745491,0.8411993720915342,0.0
2023-08-23 14:00:00,62.48502718608209,989626.0186484486,0.8411993720915342,0.0
2023-08-23 15:00:00,23.39919342875207,753661.4811429272,0.8411993720915342,0.0
2023-08-23 16:00:00,62.48502718608209,1004905.3540807776,0.8411993720915342,0.0
2023-08-23 17:00:00,62.48502718608209,1137799.9808123366,0.8411993720915342,0.0
2023-08-23 18:00:00,57.67298833031623,1157393.4123460108,0.8411993720915342,0.0
2023-08-23 19:00:00,57.67298833031623,1208652.4940545054,0.8411993720915342,0.0
2023-08-23 20:00:00,57.67298833031623,1196050.9152254413,0.8411993720915342,0.0
2023-08-23 21:00:00,57.67298833031623,1158964.7777403733,0.8411993720915342,0.0
2023-08-23 22:00:00,57.67298833031623,978250.2464856396,0.8411993720915342,0.0
2023-08-23 23:00:00,57.67298833031623,955338.2220895039,0.8411993720915342,0.0
2023-08-24 00:00:00,65.66590934536495,861278.1359530659,0.8411993720915342,0.0
2023-08-24 01:00:00,57.67298833031623,761489.4335108158,0.8411993720915342,0.0
2023-08-24 02:00:00,57.67298833031623,756173.063678658,0.8411993720915342,0.0
2023-08-24 03:00:00,57.67298833031623,748847.4402284331,0.8411993720915342,0.0
2023-08-24 04:00:00,57.67298833031623,734538.0071643606,0.8411993720915342,0.0
2023-08-24 05:00:00,57.67298833031623,721251.245844818,0.8411993720915342,0.0
2023-08-24 06:00:00,62.48502718608209,779818.4565357124,0.8411993720915342,0.0
2023-08-24 07:00:00,62.48502718608209,947468.8427421433,0.8411993720915342,0.0
2023-08-24 08:00:00,62.48502718608209,1001974.9428036638,0.8411993720915342,0.0
2023-08-24 09:00:00,62.48502718608209,943132.5646210234,0.8411993720915342,0.0
2023-08-24 10:00:00,62.48502718608209,913931.2506156481,0.8411993720915342,0.0
2023-08-24 11:00:00,62.48502718608209,1047085.2162189557,0.8411993720915342,0.0
2023-08-24 12:00:00,62.48502718608209,1096435.4191434581,0.8411993720915342,0.0
2023-08-24 13:00:00,62.48502718608209,1122263.0933758128,0.8411993720915342,0.0
2023-08-24 14:00:00,62.48502718608209,1128939.3833083378,0.8411993720915342,0.0
2023-08-24 15:00:00,62.48502718608209,1031799.3043938872,0.8411993720915342,0.0
2023-08-24 16:00:00,62.48502718608209,1111250.578435123,0.8411993720915342,0.0
2023-08-24 17:00:00,62.48502718608209,1209142.3850029898,0.8411993720915342,0.0
2023-08-24 18:00:00,57.67298833031623,1191812.1283078704,0.8411993720915342,0.0
2023-08-24 19:00:00,57.67298833031623,1223645.7267119451,0.8411993720915342,0.0
2023-08-24 20:00:00,57.67298833031623,1196827.1843616795,0.8411993720915342,0.0
2023-08-24 21:00:00,57.67298833031623,1132804.137718728,0.8411993720915342,0.0
2023-08-24 22:00:00,57.67298833031623,922386.2715833364,0.8411993720915342,0.0
2023-08-24 23:00:00,57.67298833031623,886734.031613941,0.8411993720915342,0.0
2023-08-25 00:00:00,57.67298833031623,662177.3540556383,0.8411993720915342,0.0
2023-08-25 01:00:00,57.67298833031623,642060.8093520137,0.8411993720915342,0.0
2023-08-25 02:00:00,57.67298833031623,629627.7625314322,0.8411993720915342,0.0
2023-08-25 03:00:00,57.67298833031623,638479.5604145549,0.8411993720915342,0.0
2023-08-25 04:00:00,57.67298833031623,618337.019115408,0.8411993720915342,0.0
2023-08-25 05:00:00,57.6748831229042,591352.1628080575,0.8411993720915342,0.0
2023-08-25 06:00:00,58.94345577412852,657235.6332819848,0.8411993720915342,0.0
2023-08-25 07:00:00,62.48502718608209,822728.4454711521,0.8411993720915342,0.0
2023-08-25 08:00:00,62.48502718608209,889199.567830406,0.8411993720915342,0.0
2023-08-25 09:00:00,62.48502718608209,862713.7232330383,0.8411993720915342,0.0
2023-08-25 10:00:00,62.48502718608209,828530.7393598323,0.8411993720915342,0.0
2023-08-25 11:00:00,62.48502718608209,895168.1196836389,0.8411993720915342,0.0
