;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131986199;9.666666666666666;2;residential;Before 1930;131986199;Bd131986199;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;3884.2889811197915;803.64599609375;10;2781.545630891544;376.7513044211392;135.01372524032715;-41.04708174296601;0.0;416047.53217773436;0.0;0.0;51426272.613844566;0.0;0.0;375784.86777343747;0.0;0.0;38796098.90216699;0.0;0.0;416047.53217773436;0.0;0.0;29679939.842754975;0.0;0.0;402626.64404296875;0.0;0.0;8243292.174600228;0.0;0.0;416047.53217773436;0.0;0.0;1271171.6378904008;0.0;0.0;4873582.514956136;0.0;0.0;1230166.101184259;-12001437.560798809;0.0;9968069.324242475;0.0;0.0;1271171.6378904008;-27475584.895320218;0.0;8346587.924652271;0.0;0.0;1271171.6378904008;-23038560.76793718;0.0;1302350.5937165949;0.0;0.0;1230166.101184259;-2830431.3639827427;0.0;416047.53217773436;0.0;0.0;6025137.007180542;0.0;0.0;402626.64404296875;0.0;0.0;30307789.003918994;0.0;0.0;416047.53217773436;0.0;0.0;46101527.855792046;0.0;0.0;27751866.174315523;0.0;0.0;216853904.5162981;-65346014.58803895
131986202;4.3;1;services;1961-1970;131986202;Bd131986202;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;412.951171875;96.03515625;1;444.59270533347217;127.1440831570535;19.613823555629583;-5.285520484563295;0.0;124118.9136721875;0.0;0.0;8115936.289833075;0.0;0.0;117694.79324625;0.0;0.0;6081012.935913086;0.0;0.0;130534.0621096875;0.0;0.0;4582190.996169874;0.0;0.0;125185.11441562501;0.0;0.0;1190738.0969999856;0.0;0.0;131335.95566437498;0.0;0.0;26326.276752935035;0.0;0.0;1344386.130632477;0.0;0.0;372189.33274699404;-2423048.913561483;0.0;2477922.3617791375;0.0;0.0;440028.20927550545;-4631708.858250605;0.0;2178848.000977408;0.0;0.0;471980.1420573954;-4039956.1283120336;0.0;526649.8500563725;0.0;0.0;292745.5638164759;-790842.6035926293;0.0;131335.95566437498;0.0;0.0;799874.5774684148;0.0;0.0;126788.90152500001;0.0;0.0;4649650.03995256;0.0;0.0;128930.2750003125;0.0;0.0;7292823.863937071;0.0;0.0;7543730.314743208;0.0;0.0;34315496.324923374;-11885556.50371675
131986208;8.325;2;residential;1945-1960;131986208;Bd131986208;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;926.9753356933593;222.69677734375;3;482.1644063191835;115.41925785254975;27.14626354969266;-10.433544663815136;0.0;115290.12163085937;0.0;0.0;10407060.785792781;0.0;0.0;104133.01308593749;0.0;0.0;7846567.683083486;0.0;0.0;115290.12163085937;0.0;0.0;5942969.438475728;0.0;0.0;111571.08544921875;0.0;0.0;1678531.6004561947;0.0;0.0;115290.12163085937;0.0;0.0;360968.5336652574;0.0;0.0;1137057.8121977902;0.0;0.0;349324.38741799106;-2762022.1484066;0.0;2341202.881562204;0.0;0.0;360968.5336652574;-6528354.239551289;0.0;1899032.998071937;0.0;0.0;360968.5336652574;-5275520.628872227;0.0;319322.4685384894;0.0;0.0;349324.38741799106;-648593.7260146686;0.0;115290.12163085937;0.0;0.0;1287532.0124896644;0.0;0.0;111571.08544921875;0.0;0.0;6132955.751478043;0.0;0.0;115290.12163085937;0.0;0.0;9311691.53574959;0.0;0.0;6600341.952509092;0.0;0.0;44388863.18335724;-15214490.742844785
131986212;5.2;1;residential;1945-1960;131986212;Bd131986212;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1070.70361328125;205.904541015625;3;817.2592575878318;164.09613676314459;40.81658042708382;-12.49322647095335;0.0;106596.78088378906;0.0;0.0;15148273.5981146;0.0;0.0;96280.96337890625;0.0;0.0;11383123.463055292;0.0;0.0;106596.78088378906;0.0;0.0;8641917.909713179;0.0;0.0;103158.17504882812;0.0;0.0;2375751.969887321;0.0;0.0;106596.78088378906;0.0;0.0;342363.59573622595;0.0;0.0;1404083.1514409755;0.0;0.0;331319.6087769929;-3457510.726618644;0.0;2991636.0845050197;0.0;0.0;342363.59573622595;-8179511.286406942;0.0;2516036.925009987;0.0;0.0;342363.59573622595;-6861015.923671913;0.0;386323.88860539766;0.0;0.0;331319.6087769929;-853492.1782631839;0.0;106596.78088378906;0.0;0.0;1679525.7967454558;0.0;0.0;103158.17504882812;0.0;0.0;8827641.993239257;0.0;0.0;106596.78088378906;0.0;0.0;13544165.121602431;0.0;0.0;8133661.267456887;0.0;0.0;63290129.8571202;-19351530.11496068
131986221;9.7;2;services;1945-1960;131986221;Bd131986221;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1379.1240234375;284.35546875;4;723.408193885457;218.86706864285767;34.07175609076398;-10.980336799042917;0.0;367510.12083656254;0.0;0.0;15848033.353521278;0.0;0.0;348488.60989875003;0.0;0.0;11935854.460437605;0.0;0.0;386505.06614906254;0.0;0.0;9211194.439138075;0.0;0.0;370667.08984687505;0.0;0.0;2571735.7028799932;0.0;0.0;388879.43431312504;0.0;0.0;77950.83653568868;0.0;0.0;2656477.8642581375;0.0;0.0;1101666.695101502;-4571937.104577322;0.0;5326209.945404827;0.0;0.0;1302902.3182513898;-9946106.166769193;0.0;4749525.052442384;0.0;0.0;1397510.4511315068;-8723360.659291714;0.0;1207508.2159409132;0.0;0.0;866746.3755384276;-1649949.502926161;0.0;388879.43431312504;0.0;0.0;1576863.7802550741;0.0;0.0;375415.82617500005;0.0;0.0;8991947.412348717;0.0;0.0;381756.32982093754;0.0;0.0;14242851.004874127;0.0;0.0;16947822.9893997;0.0;0.0;69125256.83001338;-24891353.433564387
131986225;6.6;1;residential;1961-1970;131986225;Bd131986225;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1356.520751953125;205.533447265625;3;991.5650080231326;300.5990049406464;53.29967002093219;-17.37471628470366;0.0;106404.66564941406;0.0;0.0;19822029.128562473;0.0;0.0;96107.43994140625;0.0;0.0;14790945.25649515;0.0;0.0;106404.66564941406;0.0;0.0;10933171.513355447;0.0;0.0;102972.25708007812;0.0;0.0;2828150.5161736673;0.0;0.0;106404.66564941406;0.0;0.0;341952.44286476256;0.0;0.0;2214089.322942874;0.0;0.0;330921.7189013831;-5402393.77320683;0.0;4239685.551961942;0.0;0.0;341952.44286476256;-11303907.742222944;0.0;3544051.916595864;0.0;0.0;341952.44286476256;-9508495.686469108;0.0;658045.250345645;0.0;0.0;330921.7189013831;-1524062.1876405783;0.0;106404.66564941406;0.0;0.0;2087827.7027641092;0.0;0.0;102972.25708007812;0.0;0.0;11533324.808714474;0.0;0.0;106404.66564941406;0.0;0.0;17771194.38175957;0.0;0.0;11489947.324194958;0.0;0.0;81454344.07422194;-27738859.389539458
131986261;8.05;2;residential;1971-1980;131986261;Bd131986261;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2064.6225708007814;512.94970703125;7;936.5441168678201;121.70542912447314;51.59829833475604;-21.34258163549852;0.0;265554.06333007815;0.0;0.0;20391822.76500368;0.0;0.0;239855.2830078125;0.0;0.0;15567387.087007008;0.0;0.0;265554.06333007815;0.0;0.0;12309278.893491652;0.0;0.0;256987.80322265625;0.0;0.0;3763820.396821384;0.0;0.0;265554.06333007815;0.0;0.0;834863.1274638079;0.0;0.0;1741493.2969354584;0.0;0.0;807932.0588359431;-4393386.438332214;0.0;3864095.557443946;0.0;0.0;834863.1274638079;-11529061.844720805;0.0;3199085.516789964;0.0;0.0;834863.1274638079;-9395528.858253675;0.0;467286.8543892754;0.0;0.0;807932.0588359431;-935790.6416942814;0.0;265554.06333007815;0.0;0.0;2875223.9248293145;0.0;0.0;256987.80322265625;0.0;0.0;12185816.14249709;0.0;0.0;265554.06333007815;0.0;0.0;18269706.311804958;0.0;0.0;11353562.43166216;0.0;0.0;89483509.02151841;-26253767.783000976
131986276;8.15;2;residential;Before 1930;131986276;Bd131986276;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1124.224450683594;275.88330078125;4;1026.5019925279767;151.92558035457992;47.66743320771304;-13.458187546095681;0.0;142824.78481445313;0.0;0.0;17793635.376048513;0.0;0.0;129003.03144531249;0.0;0.0;13389913.577077797;0.0;0.0;142824.78481445313;0.0;0.0;10147994.782428794;0.0;0.0;138217.53369140625;0.0;0.0;2775310.6061211056;0.0;0.0;142824.78481445313;0.0;0.0;457973.78083236876;0.0;0.0;1792601.5567654853;0.0;0.0;443200.4330635827;-4278576.080811144;0.0;3534259.023419756;0.0;0.0;457973.78083236876;-9290180.493420102;0.0;2984830.4915804695;0.0;0.0;457973.78083236876;-7887954.977952272;0.0;486857.074526462;0.0;0.0;443200.4330635827;-1012833.6607238931;0.0;142824.78481445313;0.0;0.0;2058429.9035640734;0.0;0.0;138217.53369140625;0.0;0.0;10461558.205488548;0.0;0.0;142824.78481445313;0.0;0.0;15942190.014557479;0.0;0.0;9918110.169192564;0.0;0.0;74829354.67391059;-22469545.21290741
131986280;13.766666666666666;3;residential;1961-1970;131986280;Bd131986280;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1738.7508382161457;378.904541015625;5;424.03235624240665;52.93520537991887;29.991036071193463;-15.160792962759627;0.0;196158.88088378907;0.0;0.0;12626985.824875677;0.0;0.0;177175.76337890624;0.0;0.0;9799132.481310481;0.0;0.0;196158.88088378907;0.0;0.0;8070598.644709875;0.0;0.0;189831.17504882812;0.0;0.0;2615619.3656168752;0.0;0.0;196158.88088378907;0.0;0.0;610193.3421979896;0.0;0.0;889032.1288842016;0.0;0.0;590509.6859980545;-2507198.9167222804;0.0;2051584.1485468417;0.0;0.0;610193.3421979896;-7044398.655104886;0.0;1674516.9951359634;0.0;0.0;610193.3421979896;-5653709.111341189;0.0;242436.21695580462;0.0;0.0;590509.6859980545;-593784.9984926033;0.0;196158.88088378907;0.0;0.0;2083580.7909091725;0.0;0.0;189831.17504882812;0.0;0.0;7714272.888561505;0.0;0.0;196158.88088378907;0.0;0.0;11311091.244316213;0.0;0.0;6395202.007418318;0.0;0.0;57232880.63888987;-15799091.68166096
131986296;10.066666666666665;2;medical;Before 1930;131986296;Bd131986296;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;3641.0145345052074;723.38037109375;9;3393.101351146789;619.6270613038884;139.51620974091003;-38.53258944322667;0.0;4412445.494974218;0.0;0.0;119867331.3995889;0.0;0.0;3985434.640621875;0.0;0.0;104462741.31386632;0.0;0.0;4412445.494974218;0.0;0.0;99663582.50259642;0.0;0.0;4270108.543523437;0.0;0.0;69332139.5143111;0.0;0.0;4412445.494974218;0.0;0.0;62879057.65674597;0.0;0.0;16095715.40019859;0.0;0.0;57843533.58692751;-23350788.66400074;0.0;25782396.63772598;0.0;0.0;66615991.41528098;-41988304.04693938;0.0;23692176.837268393;0.0;0.0;68714051.85245943;-37894793.92407966;0.0;9419807.803054184;0.0;0.0;60521781.20688317;-10089221.102404382;0.0;4412445.494974218;0.0;0.0;70544043.5454961;0.0;0.0;4270108.543523437;0.0;0.0;98390160.1296081;0.0;0.0;4412445.494974218;0.0;0.0;117159065.98148254;0.0;0.0;109577975.88078699;0.0;0.0;995993480.1052465;-113323107.73742415
131986302;6.6;1;services;Before 1930;131986302;Bd131986302;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;734.45947265625;111.28173828125;1;1043.6863653636137;190.55512944526166;41.94899726292907;-6.966401519201006;0.0;143824.08491183593;0.0;0.0;16117593.936139876;0.0;0.0;136380.06840953126;0.0;0.0;12122082.624166524;0.0;0.0;151257.70502902343;0.0;0.0;9167366.528158609;0.0;0.0;145059.55613632814;0.0;0.0;2310274.619178291;0.0;0.0;152186.90754367187;0.0;0.0;30505.847586829666;0.0;0.0;1907135.4866260034;0.0;0.0;431420.91436978884;-3498891.032678457;0.0;3438666.5074370313;0.0;0.0;509887.27392177173;-6461166.590270453;0.0;3128802.036676481;0.0;0.0;546911.9090684904;-5875336.652486107;0.0;683923.7596059146;0.0;0.0;339390.47131078446;-1071476.663074071;0.0;152186.90754367187;0.0;0.0;1594080.2841482733;0.0;0.0;146917.96116562502;0.0;0.0;9337844.481715413;0.0;0.0;149399.29999972656;0.0;0.0;14414206.697264265;0.0;0.0;10335740.281084845;0.0;0.0;66921565.58702892;-16906870.938509088
