;id;Floors;Height;Heating System;Cooling System;Name;End Use;Envelope;ExtWallCoeff;VolCoeff;Solar Technologies;Number of occupants;Simulate;Lower End Use;Upper End Use;Solar technologies;TZ info;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone external walls opaque area [m2];Zone external walls glazed area [m2];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Sm3];January electric consumption [MWh];January oil consumption [L];January wood consumption [kg];January Heating Demand [MWh];January Cooling Demand [MWh];February gas consumption [Sm3];February electric consumption [MWh];February oil consumption [L];February wood consumption [kg];February Heating Demand [MWh];February Cooling Demand [MWh];March gas consumption [Sm3];March electric consumption [MWh];March oil consumption [L];March wood consumption [kg];March Heating Demand [MWh];March Cooling Demand [MWh];April gas consumption [Sm3];April electric consumption [MWh];April oil consumption [L];April wood consumption [kg];April Heating Demand [MWh];April Cooling Demand [MWh];May gas consumption [Sm3];May electric consumption [MWh];May oil consumption [L];May wood consumption [kg];May Heating Demand [MWh];May Cooling Demand [MWh];June gas consumption [Sm3];June electric consumption [MWh];June oil consumption [L];June wood consumption [kg];June Heating Demand [MWh];June Cooling Demand [MWh];July gas consumption [Sm3];July electric consumption [MWh];July oil consumption [L];July wood consumption [kg];July Heating Demand [MWh];July Cooling Demand [MWh];August gas consumption [Sm3];August electric consumption [MWh];August oil consumption [L];August wood consumption [kg];August Heating Demand [MWh];August Cooling Demand [MWh];September gas consumption [Sm3];September electric consumption [MWh];September oil consumption [L];September wood consumption [kg];September Heating Demand [MWh];September Cooling Demand [MWh];October gas consumption [Sm3];October electric consumption [MWh];October oil consumption [L];October wood consumption [kg];October Heating Demand [MWh];October Cooling Demand [MWh];November gas consumption [Sm3];November electric consumption [MWh];November oil consumption [L];November wood consumption [kg];November Heating Demand [MWh];November Cooling Demand [MWh];December gas consumption [Sm3];December electric consumption [MWh];December oil consumption [L];December wood consumption [kg];December Heating Demand [MWh];December Cooling Demand [MWh];Total gas consumption [Sm3];Total electric consumption [MWh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [MWh];Total Cooling Demand [MWh]
23;23;2;6.4;IdealLoad;IdealLoad;Building_2;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_2 thermal zone single End Use': {'Zone volume [m3]': 2648.261515, 'Zone net floor area [m2]': 1133.67359375, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 579.0185549592982, 'Zone external walls glazed area [m2]': 82.71693642275687, 'Zone opaque heat transfer loss [W/K]': 308.65003951020265, 'Zone glazed heat transfer loss [W/K]': 162.95236475283104, 'Zone design heating load [kW]': 22.65387985282145, 'Zone design cooling load [kW]': -35.570004672298865}, 'Total': {'Zone volume [m3]': 2648.261515, 'Zone net floor area [m2]': 1133.67359375, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 579.0185549592982, 'Zone external walls glazed area [m2]': 82.71693642275687, 'Zone opaque heat transfer loss [W/K]': 308.65003951020265, 'Zone glazed heat transfer loss [W/K]': 162.95236475283104, 'Zone design heating load [kW]': 22.65387985282145, 'Zone design cooling load [kW]': -35.570004672298865}};2648.261515;1133.67359375;15.0;579.0185549592982;82.71693642275687;308.65003951020265;162.95236475283104;22.65387985282145;-35.570004672298865;0.0;9.12611696593937;0.0;0.0;3.5939696727790884;-0.00023790004678067637;0.0;8.248464356332335;0.0;0.0;2.8484893855536426;-0.004623461741169172;0.0;9.128876965939371;0.0;0.0;2.747880712092355;-1.5403588600217424;0.0;8.78480609607036;0.0;0.0;2.601562125685804;-4.063431144612784;0.0;9.091616965939371;0.0;0.0;2.448893665761604;-8.16085305456246;0.0;8.755826096070361;0.0;0.0;2.7475141030523105;-7.119778926804299;0.0;9.12611696593937;0.0;0.0;2.437459215289352;-8.715845340574713;0.0;9.16061696593937;0.0;0.0;2.3990289861038843;-7.0088810458397415;0.0;8.79032609607036;0.0;0.0;2.4057919193187662;-2.1229271594167622;0.0;9.16061696593937;0.0;0.0;2.4555346487201306;-2.462397703001678;0.0;8.82206609607036;0.0;0.0;2.368767555643898;-0.1560654134462814;0.0;9.02537696593937;0.0;0.0;2.9885560173120536;0.0;0.0;107.2208275021894;0.0;0.0;32.04344800731289;-41.355400010068415
24;24;2;6.4;IdealLoad;IdealLoad;Building_2;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_2 thermal zone single End Use': {'Zone volume [m3]': 2627.7619743750006, 'Zone net floor area [m2]': 1124.8981054687501, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 580.8211330894401, 'Zone external walls glazed area [m2]': 82.97444758420573, 'Zone opaque heat transfer loss [W/K]': 307.5806253511262, 'Zone glazed heat transfer loss [W/K]': 163.45966174088528, 'Zone design heating load [kW]': 22.60820538073731, 'Zone design cooling load [kW]': -35.58185600695191}, 'Total': {'Zone volume [m3]': 2627.7619743750006, 'Zone net floor area [m2]': 1124.8981054687501, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 580.8211330894401, 'Zone external walls glazed area [m2]': 82.97444758420573, 'Zone opaque heat transfer loss [W/K]': 307.5806253511262, 'Zone glazed heat transfer loss [W/K]': 163.45966174088528, 'Zone design heating load [kW]': 22.60820538073731, 'Zone design cooling load [kW]': -35.58185600695191}};2627.7619743750006;1124.8981054687501;15.0;580.8211330894401;82.97444758420573;307.5806253511262;163.45966174088528;22.60820538073731;-35.58185600695191;0.0;9.122735673310888;0.0;0.0;3.6156471636804883;-0.0029298161944094608;0.0;8.245410285571126;0.0;0.0;2.914998334113427;-0.011945890059253303;0.0;9.125495673310889;0.0;0.0;2.7448266656358644;-1.358609796328266;0.0;8.781533877397635;0.0;0.0;2.581893253766989;-4.20112322188024;0.0;9.088235673310889;0.0;0.0;2.433742028693423;-8.438022750602986;0.0;8.752553877397634;0.0;0.0;2.7413626205985526;-7.469161473928807;0.0;9.122735673310888;0.0;0.0;2.42376006203984;-9.051158079282827;0.0;9.157235673310888;0.0;0.0;2.3859983734350814;-7.193355455731726;0.0;8.787053877397636;0.0;0.0;2.3971603241713293;-2.053054217804876;0.0;9.157235673310888;0.0;0.0;2.437387475907914;-2.252451273317126;0.0;8.818793877397635;0.0;0.0;2.3435523557058415;-0.10119235811934328;0.0;9.021995673310888;0.0;0.0;2.985805489230947;0.0;0.0;107.18101550833788;0.0;0.0;32.006134146979704;-42.13300433324986
25;25;2;6.4;IdealLoad;IdealLoad;Building_2;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_2 thermal zone single End Use': {'Zone volume [m3]': 2600.8927275000005, 'Zone net floor area [m2]': 1113.395859375, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 574.2743650264473, 'Zone external walls glazed area [m2]': 82.03919500377819, 'Zone opaque heat transfer loss [W/K]': 304.307933452429, 'Zone glazed heat transfer loss [W/K]': 161.61721415744302, 'Zone design heating load [kW]': 22.364491451413524, 'Zone design cooling load [kW]': -36.21902011610687}, 'Total': {'Zone volume [m3]': 2600.8927275000005, 'Zone net floor area [m2]': 1113.395859375, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 574.2743650264473, 'Zone external walls glazed area [m2]': 82.03919500377819, 'Zone opaque heat transfer loss [W/K]': 304.307933452429, 'Zone glazed heat transfer loss [W/K]': 161.61721415744302, 'Zone design heating load [kW]': 22.364491451413524, 'Zone design cooling load [kW]': -36.21902011610687}};2600.8927275000005;1113.395859375;14.0;574.2743650264473;82.03919500377819;304.307933452429;161.61721415744302;22.364491451413524;-36.21902011610687;0.0;9.118303730758942;0.0;0.0;3.3515380742303944;0.0;0.0;8.241407240685495;0.0;0.0;2.568224518969669;-0.011552250221280367;0.0;9.121063730758943;0.0;0.0;2.6225741128158697;-2.02353029174821;0.0;8.77724490073446;0.0;0.0;2.510665605153087;-4.087647127752227;0.0;9.083803730758943;0.0;0.0;2.3662457349990773;-7.638567186483021;0.0;8.74826490073446;0.0;0.0;2.6651487665775115;-6.519856169003925;0.0;9.118303730758942;0.0;0.0;2.3576568639970494;-8.124440997429952;0.0;9.152803730758942;0.0;0.0;2.3182480586963554;-6.8092994840866945;0.0;8.782764900734461;0.0;0.0;2.3422132867191237;-2.438924814328086;0.0;9.152803730758942;0.0;0.0;2.376851311881066;-3.1485676338476303;0.0;8.81450490073446;0.0;0.0;2.336514415712388;-0.5973529467680749;0.0;9.017563730758942;0.0;0.0;2.774915750847403;0.0;0.0;107.12883295893593;0.0;0.0;30.590796500598994;-41.39973890166911
26;26;2;6.4;IdealLoad;IdealLoad;Building_2;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_2 thermal zone single End Use': {'Zone volume [m3]': 2472.834348125, 'Zone net floor area [m2]': 1058.57634765625, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 564.3316045724607, 'Zone external walls glazed area [m2]': 80.61880065320868, 'Zone opaque heat transfer loss [W/K]': 293.174734323498, 'Zone glazed heat transfer loss [W/K]': 158.8190372868211, 'Zone design heating load [kW]': 21.641636784731876, 'Zone design cooling load [kW]': -34.83441838241387}, 'Total': {'Zone volume [m3]': 2472.834348125, 'Zone net floor area [m2]': 1058.57634765625, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 564.3316045724607, 'Zone external walls glazed area [m2]': 80.61880065320868, 'Zone opaque heat transfer loss [W/K]': 293.174734323498, 'Zone glazed heat transfer loss [W/K]': 158.8190372868211, 'Zone design heating load [kW]': 21.641636784731876, 'Zone design cooling load [kW]': -34.83441838241387}};2472.834348125;1058.57634765625;14.0;564.3316045724607;80.61880065320868;293.174734323498;158.8190372868211;21.641636784731876;-34.83441838241387;0.0;9.097181166984608;0.0;0.0;3.2219369376823392;0.0;0.0;8.222328795986098;0.0;0.0;2.490035597217468;0.0;0.0;9.099941166984609;0.0;0.0;2.4992383349789264;-1.8689464332633436;0.0;8.756803709985105;0.0;0.0;2.394853920913426;-4.429457650081948;0.0;9.062681166984609;0.0;0.0;2.2729558866085133;-8.427729935254444;0.0;8.727823709985104;0.0;0.0;2.5572613443924803;-7.486905448469115;0.0;9.097181166984608;0.0;0.0;2.2697376301708485;-9.010051721151195;0.0;9.131681166984608;0.0;0.0;2.237099197611473;-7.302380783774578;0.0;8.762323709985106;0.0;0.0;2.2529917395117787;-2.5060609038744;0.0;9.131681166984608;0.0;0.0;2.2849828255018076;-2.85683372007834;0.0;8.794063709985105;0.0;0.0;2.2419829477011404;-0.5011336755268804;0.0;8.996441166984608;0.0;0.0;2.648050542233251;0.0;0.0;106.88013180481879;0.0;0.0;29.37112690452345;-44.38950027147425
27;27;2;6.4;IdealLoad;IdealLoad;Building_2;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_2 thermal zone single End Use': {'Zone volume [m3]': 2931.283199375, 'Zone net floor area [m2]': 1254.83013671875, 'Number of units [-]': 16.0, 'Zone external walls opaque area [m2]': 627.5916867854573, 'Zone external walls glazed area [m2]': 89.65595525506532, 'Zone opaque heat transfer loss [W/K]': 338.8412267835398, 'Zone glazed heat transfer loss [W/K]': 176.62223185247868, 'Zone design heating load [kW]': 24.800325539453492, 'Zone design cooling load [kW]': -38.394026705717}, 'Total': {'Zone volume [m3]': 2931.283199375, 'Zone net floor area [m2]': 1254.83013671875, 'Number of units [-]': 16.0, 'Zone external walls opaque area [m2]': 627.5916867854573, 'Zone external walls glazed area [m2]': 89.65595525506532, 'Zone opaque heat transfer loss [W/K]': 338.8412267835398, 'Zone glazed heat transfer loss [W/K]': 176.62223185247868, 'Zone design heating load [kW]': 24.800325539453492, 'Zone design cooling load [kW]': -38.394026705717}};2931.283199375;1254.83013671875;16.0;627.5916867854573;89.65595525506532;338.8412267835398;176.62223185247868;24.800325539453492;-38.394026705717;0.0;9.172799921064268;0.0;0.0;4.262912237680525;-0.016741418183871776;0.0;8.290629606122566;0.0;0.0;3.281215821566693;-0.005474893420883702;0.0;9.175559921064268;0.0;0.0;3.0889764467891374;-1.3886705212672703;0.0;8.829983149417036;0.0;0.0;2.902163673477422;-3.542157689842159;0.0;9.138299921064268;0.0;0.0;2.710708321026607;-7.264551290042555;0.0;8.801003149417037;0.0;0.0;3.036994055275968;-6.065823281220287;0.0;9.172799921064268;0.0;0.0;2.684765198806614;-7.749420684018442;0.0;9.20729992106427;0.0;0.0;2.6354048207527754;-6.425983791699032;0.0;8.835503149417036;0.0;0.0;2.6325868672108745;-1.7936783534110632;0.0;9.20729992106427;0.0;0.0;2.696541108071446;-2.5024225762807912;0.0;8.867243149417035;0.0;0.0;2.5953667390386244;-0.04385475606419503;0.0;9.072059921064268;0.0;0.0;3.552621725174201;0.0;0.0;107.7704816512406;0.0;0.0;36.08025701487088;-36.79877925545055
28;28;2;6.4;IdealLoad;IdealLoad;Building_2;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_2 thermal zone single End Use': {'Zone volume [m3]': 2676.3186543750003, 'Zone net floor area [m2]': 1145.68435546875, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 606.1657283347287, 'Zone external walls glazed area [m2]': 86.59510404781838, 'Zone opaque heat transfer loss [W/K]': 316.33272160263675, 'Zone glazed heat transfer loss [W/K]': 170.5923549742022, 'Zone design heating load [kW]': 23.327487050005217, 'Zone design cooling load [kW]': -36.36773019286539}, 'Total': {'Zone volume [m3]': 2676.3186543750003, 'Zone net floor area [m2]': 1145.68435546875, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 606.1657283347287, 'Zone external walls glazed area [m2]': 86.59510404781838, 'Zone opaque heat transfer loss [W/K]': 316.33272160263675, 'Zone glazed heat transfer loss [W/K]': 170.5923549742022, 'Zone design heating load [kW]': 23.327487050005217, 'Zone design cooling load [kW]': -36.36773019286539}};2676.3186543750003;1145.68435546875;15.0;606.1657283347287;86.59510404781838;316.33272160263675;170.5923549742022;23.327487050005217;-36.36773019286539;0.0;9.130744845182154;0.0;0.0;3.7547177879888056;-0.003947751502205967;0.0;8.252644376293558;0.0;0.0;2.9950092583968018;-0.008969814970039137;0.0;9.133504845182154;0.0;0.0;2.7932570174883704;-1.412338114778114;0.0;8.789284688885955;0.0;0.0;2.633114526248373;-4.072974659387846;0.0;9.096244845182152;0.0;0.0;2.471519840703832;-8.327898639465861;0.0;8.760304688885956;0.0;0.0;2.779654998124559;-7.4104740045287745;0.0;9.130744845182154;0.0;0.0;2.4559659049254186;-8.999218373799053;0.0;9.165244845182153;0.0;0.0;2.4175646190960816;-7.089054730471199;0.0;8.794804688885955;0.0;0.0;2.42278422609172;-2.0333121894791537;0.0;9.165244845182153;0.0;0.0;2.4738412580539726;-2.356460641945281;0.0;8.826544688885955;0.0;0.0;2.372616379262625;-0.06706001917332971;0.0;9.030004845182154;0.0;0.0;3.1149322964904576;0.0;0.0;107.27531704811246;0.0;0.0;32.684978112871015;-41.78170893950086
29;29;2;6.4;IdealLoad;IdealLoad;Building_2;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_2 thermal zone single End Use': {'Zone volume [m3]': 2788.16419, 'Zone net floor area [m2]': 1193.5634375, 'Number of units [-]': 16.0, 'Zone external walls opaque area [m2]': 618.6275235633024, 'Zone external walls glazed area [m2]': 88.37536050904319, 'Zone opaque heat transfer loss [W/K]': 326.8497471357935, 'Zone glazed heat transfer loss [W/K]': 174.0994602028151, 'Zone design heating load [kW]': 24.036780660714843, 'Zone design cooling load [kW]': -36.92395492019011}, 'Total': {'Zone volume [m3]': 2788.16419, 'Zone net floor area [m2]': 1193.5634375, 'Number of units [-]': 16.0, 'Zone external walls opaque area [m2]': 618.6275235633024, 'Zone external walls glazed area [m2]': 88.37536050904319, 'Zone opaque heat transfer loss [W/K]': 326.8497471357935, 'Zone glazed heat transfer loss [W/K]': 174.0994602028151, 'Zone design heating load [kW]': 24.036780660714843, 'Zone design cooling load [kW]': -36.92395492019011}};2788.16419;1193.5634375;16.0;618.6275235633024;88.37536050904319;326.8497471357935;174.0994602028151;24.036780660714843;-36.92395492019011;0.0;9.149193184686712;0.0;0.0;4.172259283089039;-0.024038257593309957;0.0;8.269307392620256;0.0;0.0;3.2878700922302295;-0.012929352514403305;0.0;9.151953184686713;0.0;0.0;2.970981406129316;-1.3334164264575574;0.0;8.80713792066456;0.0;0.0;2.7769529780740196;-4.035951282830233;0.0;9.114693184686711;0.0;0.0;2.6033244867768683;-8.451485999597073;0.0;8.77815792066456;0.0;0.0;2.9215917670737026;-7.446823271288311;0.0;9.149193184686712;0.0;0.0;2.5799438580007155;-9.08342294916142;0.0;9.183693184686712;0.0;0.0;2.5343443926135296;-7.145874202123865;0.0;8.81265792066456;0.0;0.0;2.5376512316514406;-1.9219809121153903;0.0;9.183693184686712;0.0;0.0;2.605489285441851;-2.218243143941591;0.0;8.84439792066456;0.0;0.0;2.506186067140024;-0.020116219269124092;0.0;9.048453184686712;0.0;0.0;3.4129714958380855;0.0;0.0;107.49253136808548;0.0;0.0;34.90956634405882;-41.694282016892274
30;30;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2474.1775481249997, 'Zone net floor area [m2]': 1059.15134765625, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 565.3459788360498, 'Zone external walls glazed area [m2]': 80.76371126229283, 'Zone opaque heat transfer loss [W/K]': 293.4826279188517, 'Zone glazed heat transfer loss [W/K]': 159.10451118671688, 'Zone design heating load [kW]': 21.66799846452407, 'Zone design cooling load [kW]': -34.86416859211951}, 'Total': {'Zone volume [m3]': 2474.1775481249997, 'Zone net floor area [m2]': 1059.15134765625, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 565.3459788360498, 'Zone external walls glazed area [m2]': 80.76371126229283, 'Zone opaque heat transfer loss [W/K]': 293.4826279188517, 'Zone glazed heat transfer loss [W/K]': 159.10451118671688, 'Zone design heating load [kW]': 21.66799846452407, 'Zone design cooling load [kW]': -34.86416859211951}};2474.1775481249997;1059.15134765625;14.0;565.3459788360498;80.76371126229283;293.4826279188517;159.10451118671688;21.66799846452407;-34.86416859211951;0.0;9.097402720839968;0.0;0.0;3.2392714042008803;0.0;0.0;8.222528909145778;0.0;0.0;2.5663770993092427;0.0;0.0;9.100162720839968;0.0;0.0;2.516419528543244;-1.563366428418485;0.0;8.757018116941905;0.0;0.0;2.3976679877686653;-4.371862541529724;0.0;9.062902720839968;0.0;0.0;2.2738987839783595;-8.47745242206998;0.0;8.728038116941905;0.0;0.0;2.5593253665884603;-7.543001422359265;0.0;9.097402720839968;0.0;0.0;2.27169738265892;-9.058623182791273;0.0;9.131902720839967;0.0;0.0;2.238223911213276;-7.323529986413629;0.0;8.762538116941904;0.0;0.0;2.2532761899018285;-2.3209696491913263;0.0;9.131902720839967;0.0;0.0;2.28917398419243;-2.5046035669399997;0.0;8.794278116941905;0.0;0.0;2.243038569221782;-0.36725533514202174;0.0;8.996662720839968;0.0;0.0;2.658236867597818;0.0;0.0;106.88274042279315;0.0;0.0;29.5066070751749;-43.5306645348557
31;31;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2342.44006, 'Zone net floor area [m2]': 1002.756875, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 555.2657891474121, 'Zone external walls glazed area [m2]': 79.32368416391601, 'Zone opaque heat transfer loss [W/K]': 282.0607000959565, 'Zone glazed heat transfer loss [W/K]': 156.26765780291453, 'Zone design heating load [kW]': 20.927434879440263, 'Zone design cooling load [kW]': -34.338252686135306}, 'Total': {'Zone volume [m3]': 2342.44006, 'Zone net floor area [m2]': 1002.756875, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 555.2657891474121, 'Zone external walls glazed area [m2]': 79.32368416391601, 'Zone opaque heat transfer loss [W/K]': 282.0607000959565, 'Zone glazed heat transfer loss [W/K]': 156.26765780291453, 'Zone design heating load [kW]': 20.927434879440263, 'Zone design cooling load [kW]': -34.338252686135306}};2342.44006;1002.756875;13.0;555.2657891474121;79.32368416391601;282.0607000959565;156.26765780291453;20.927434879440263;-34.338252686135306;0.0;9.075673307208689;0.0;0.0;2.9410161303738427;0.0;0.0;8.202902341994944;0.0;0.0;2.301664326377406;0.0;0.0;9.07843330720869;0.0;0.0;2.32559728306553;-1.9088200483654205;0.0;8.73598965213744;0.0;0.0;2.2357618658069556;-4.673752308862341;0.0;9.041173307208688;0.0;0.0;2.128265384040279;-8.648823622193627;0.0;8.70700965213744;0.0;0.0;2.3963443586307624;-7.712491383014575;0.0;9.075673307208689;0.0;0.0;2.1315033092571474;-9.174497916223805;0.0;9.110173307208688;0.0;0.0;2.1033689088803538;-7.554670391428038;0.0;8.74150965213744;0.0;0.0;2.1126681271318217;-2.675049419170043;0.0;9.110173307208688;0.0;0.0;2.1498081488632628;-2.78584120436008;0.0;8.773249652137439;0.0;0.0;2.1218907201692487;-0.6511278559152784;0.0;8.974933307208689;0.0;0.0;2.393108890751643;0.0;0.0;106.62689410100552;0.0;0.0;27.34099745334825;-45.78507414953321
32;32;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2518.482160625, 'Zone net floor area [m2]': 1078.11736328125, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 567.444355547648, 'Zone external walls glazed area [m2]': 81.06347936394971, 'Zone opaque heat transfer loss [W/K]': 297.0526796064123, 'Zone glazed heat transfer loss [W/K]': 159.69505434698095, 'Zone design heating load [kW]': 21.890403141642565, 'Zone design cooling load [kW]': -35.00632301113036}, 'Total': {'Zone volume [m3]': 2518.482160625, 'Zone net floor area [m2]': 1078.11736328125, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 567.444355547648, 'Zone external walls glazed area [m2]': 81.06347936394971, 'Zone opaque heat transfer loss [W/K]': 297.0526796064123, 'Zone glazed heat transfer loss [W/K]': 159.69505434698095, 'Zone design heating load [kW]': 21.890403141642565, 'Zone design cooling load [kW]': -35.00632301113036}};2518.482160625;1078.11736328125;14.0;567.444355547648;81.06347936394971;297.0526796064123;159.69505434698095;21.890403141642565;-35.00632301113036;0.0;9.104710536287858;0.0;0.0;3.3241591021165178;0.0;0.0;8.229129516647097;0.0;0.0;2.6428225943598593;-0.00040435618806425186;0.0;9.107470536287858;0.0;0.0;2.57187005336446;-1.528626291813365;0.0;8.764090196407606;0.0;0.0;2.4337973832718323;-4.2205685612700705;0.0;9.070210536287858;0.0;0.0;2.305197327712567;-8.331975904982254;0.0;8.735110196407605;0.0;0.0;2.596812135535253;-7.337109602123935;0.0;9.104710536287858;0.0;0.0;2.299579779898222;-8.872080530455953;0.0;9.139210536287857;0.0;0.0;2.2647112465334187;-7.158913149796252;0.0;8.769610196407607;0.0;0.0;2.286159400032607;-2.24462086913973;0.0;9.139210536287857;0.0;0.0;2.321637564217684;-2.4057190532654236;0.0;8.801350196407606;0.0;0.0;2.273232646849215;-0.32532193655135766;0.0;9.003970536287857;0.0;0.0;2.7254906236102134;0.0;0.0;106.96878405629253;0.0;0.0;30.045469857501853;-42.425340255586406
33;33;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2586.0682068749998, 'Zone net floor area [m2]': 1107.04974609375, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 574.216758663976, 'Zone external walls glazed area [m2]': 82.03096552342514, 'Zone opaque heat transfer loss [W/K]': 303.2487274249037, 'Zone glazed heat transfer loss [W/K]': 161.6010020811475, 'Zone design heating load [kW]': 22.303373578027838, 'Zone design cooling load [kW]': -35.31941856246736}, 'Total': {'Zone volume [m3]': 2586.0682068749998, 'Zone net floor area [m2]': 1107.04974609375, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 574.216758663976, 'Zone external walls glazed area [m2]': 82.03096552342514, 'Zone opaque heat transfer loss [W/K]': 303.2487274249037, 'Zone glazed heat transfer loss [W/K]': 161.6010020811475, 'Zone design heating load [kW]': 22.303373578027838, 'Zone design cooling load [kW]': -35.31941856246736}};2586.0682068749998;1107.04974609375;14.0;574.216758663976;82.03096552342514;303.2487274249037;161.6010020811475;22.303373578027838;-35.31941856246736;0.0;9.115858503169354;0.0;0.0;3.447616847342909;-0.001023120395712729;0.0;8.239198648023933;0.0;0.0;2.7440189884438104;-0.003121011257237973;0.0;9.118618503169355;0.0;0.0;2.6264997973107334;-1.630246922117057;0.0;8.774878551454215;0.0;0.0;2.500687739835676;-4.161327610964107;0.0;9.081358503169355;0.0;0.0;2.3535211463604564;-8.253205239517072;0.0;8.745898551454214;0.0;0.0;2.65158424500665;-7.219883787618563;0.0;9.115858503169354;0.0;0.0;2.3463232196623;-8.804466781425223;0.0;9.150358503169354;0.0;0.0;2.3078973690951354;-7.098108037233554;0.0;8.780398551454214;0.0;0.0;2.3322426197999544;-2.2650033518233017;0.0;9.150358503169354;0.0;0.0;2.366511369026914;-2.5151463512924668;0.0;8.812138551454215;0.0;0.0;2.2846807809539795;-0.17614125338063094;0.0;9.015118503169354;0.0;0.0;2.8478939268657144;0.0;0.0;107.1000423760263;0.0;0.0;30.809478049704232;-42.12767346702493
34;34;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2877.327485, 'Zone net floor area [m2]': 1231.73265625, 'Number of units [-]': 16.0, 'Zone external walls opaque area [m2]': 625.5558806945465, 'Zone external walls glazed area [m2]': 89.36512581350664, 'Zone opaque heat transfer loss [W/K]': 334.6026232271048, 'Zone glazed heat transfer loss [W/K]': 176.04929785260808, 'Zone design heating load [kW]': 24.54019675832048, 'Zone design cooling load [kW]': -38.2232257544692}, 'Total': {'Zone volume [m3]': 2877.327485, 'Zone net floor area [m2]': 1231.73265625, 'Number of units [-]': 16.0, 'Zone external walls opaque area [m2]': 625.5558806945465, 'Zone external walls glazed area [m2]': 89.36512581350664, 'Zone opaque heat transfer loss [W/K]': 334.6026232271048, 'Zone glazed heat transfer loss [W/K]': 176.04929785260808, 'Zone design heating load [kW]': 24.54019675832048, 'Zone design cooling load [kW]': -38.2232257544692}};2877.327485;1231.73265625;16.0;625.5558806945465;89.36512581350664;334.6026232271048;176.04929785260808;24.54019675832048;-38.2232257544692;0.0;9.163900206547828;0.0;0.0;4.1249713315719845;-0.016085352602236442;0.0;8.282591154301265;0.0;0.0;3.1877643478523625;-0.0077563375676259596;0.0;9.166660206547828;0.0;0.0;3.0302334504736024;-1.4202675642648264;0.0;8.82137052246564;0.0;0.0;2.8486607557640005;-3.5849986474867106;0.0;9.129400206547826;0.0;0.0;2.672713998713528;-7.399794548820869;0.0;8.792390522465642;0.0;0.0;2.9996015699417957;-6.258779415574606;0.0;9.163900206547828;0.0;0.0;2.6462503829412323;-7.9532787552584505;0.0;9.198400206547827;0.0;0.0;2.6004977099346425;-6.505090266124418;0.0;8.826890522465641;0.0;0.0;2.595708959448927;-1.8625933163329427;0.0;9.198400206547827;0.0;0.0;2.6683759823096773;-2.560847071662744;0.0;8.85863052246564;0.0;0.0;2.5683303448840955;-0.07954583945217282;0.0;9.063160206547828;0.0;0.0;3.447417591569784;0.0;0.0;107.6656946899986;0.0;0.0;35.39052642540563;-37.64903711514759
