;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131986199;9.666666666666666;2;residential;Before 1930;131986199;Bd131986199;1.0;1.0;IdealLoad;IdealLoad;True;3884.2889811197915;803.64599609375;10;2781.545630891544;376.7513044211392;135.01372524032715;-41.04708174296601;0.0;416047.53217773436;0.0;0.0;51426272.613844566;0.0;0.0;375784.86777343747;0.0;0.0;38796098.90216699;0.0;0.0;416047.53217773436;0.0;0.0;29679939.842754975;0.0;0.0;402626.64404296875;0.0;0.0;8243292.174600228;0.0;0.0;416047.53217773436;0.0;0.0;1271171.6378904008;0.0;0.0;402626.64404296875;0.0;0.0;1230166.101184259;-13018735.032932157;0.0;416047.53217773436;0.0;0.0;1271171.6378904008;-28573532.942490347;0.0;416047.53217773436;0.0;0.0;1271171.6378904008;-24368437.425941594;0.0;402626.64404296875;0.0;0.0;1230166.101184259;-3163928.9288970595;0.0;416047.53217773436;0.0;0.0;6025137.011808494;0.0;0.0;402626.64404296875;0.0;0.0;30307789.003918994;0.0;0.0;416047.53217773436;0.0;0.0;46101527.855792046;0.0;0.0;4898624.169189452;0.0;0.0;216853904.52092603;-69124634.33026116
131986202;4.3;1;services;1961-1970;131986202;Bd131986202;1.0;1.0;IdealLoad;IdealLoad;True;412.951171875;96.03515625;1;444.59270533347217;127.1440831570535;19.613823555629583;-5.285520484563295;0.0;124118.9136721875;0.0;0.0;8115936.289833075;0.0;0.0;117694.79324625;0.0;0.0;6081012.935913086;0.0;0.0;130534.0621096875;0.0;0.0;4582190.996169874;0.0;0.0;125185.11441562501;0.0;0.0;1190738.0969999856;0.0;0.0;131335.95566437498;0.0;0.0;26326.276752935035;0.0;0.0;121175.64664218751;0.0;0.0;372190.9010144223;-2561630.2837933665;0.0;129732.168555;0.0;0.0;440028.20927550545;-4771779.755593699;0.0;131335.95566437498;0.0;0.0;471980.1420573954;-4214731.162952942;0.0;124383.22086093751;0.0;0.0;292747.40436292364;-854465.9937927312;0.0;131335.95566437498;0.0;0.0;799874.5775578544;0.0;0.0;126788.90152500001;0.0;0.0;4649650.03995256;0.0;0.0;128930.2750003125;0.0;0.0;7292823.863937071;0.0;0.0;1522550.9630203128;0.0;0.0;34315499.73382669;-12402607.196132738
131986208;8.325;2;residential;1945-1960;131986208;Bd131986208;1.0;1.0;IdealLoad;IdealLoad;True;926.9753356933593;222.69677734375;3;482.1644063191835;115.41925785254975;27.14626354969266;-10.433544663815136;0.0;115290.12163085937;0.0;0.0;10407060.785792781;0.0;0.0;104133.01308593749;0.0;0.0;7846567.683083486;0.0;0.0;115290.12163085937;0.0;0.0;5942969.438475728;0.0;0.0;111571.08544921875;0.0;0.0;1678531.6004561947;0.0;0.0;115290.12163085937;0.0;0.0;360968.5336652574;0.0;0.0;111571.08544921875;0.0;0.0;349324.38741799106;-2954803.3268523715;0.0;115290.12163085937;0.0;0.0;360968.5336652574;-6777792.343778567;0.0;115290.12163085937;0.0;0.0;360968.5336652574;-5538218.525843837;0.0;111571.08544921875;0.0;0.0;349324.38741799106;-700489.4068104638;0.0;115290.12163085937;0.0;0.0;1287533.4797468605;0.0;0.0;111571.08544921875;0.0;0.0;6132955.751478044;0.0;0.0;115290.12163085937;0.0;0.0;9311691.53574959;0.0;0.0;1357448.2062988281;0.0;0.0;44388864.65061443;-15971303.603285242
131986212;5.2;1;residential;1945-1960;131986212;Bd131986212;1.0;1.0;IdealLoad;IdealLoad;True;1070.70361328125;205.904541015625;3;817.2592575878318;164.09613676314459;40.81658042708382;-12.49322647095335;0.0;106596.78088378906;0.0;0.0;15148273.5981146;0.0;0.0;96280.96337890625;0.0;0.0;11383123.463055292;0.0;0.0;106596.78088378906;0.0;0.0;8641917.909713179;0.0;0.0;103158.17504882812;0.0;0.0;2375751.969887321;0.0;0.0;106596.78088378906;0.0;0.0;342363.59573622595;0.0;0.0;103158.17504882812;0.0;0.0;331319.6087769929;-3743233.9052356966;0.0;106596.78088378906;0.0;0.0;342363.59573622595;-8517628.265277268;0.0;106596.78088378906;0.0;0.0;342363.59573622595;-7240731.640420025;0.0;103158.17504882812;0.0;0.0;331319.6087769929;-945211.3751206003;0.0;106596.78088378906;0.0;0.0;1679525.9555627068;0.0;0.0;103158.17504882812;0.0;0.0;8827641.993239257;0.0;0.0;106596.78088378906;0.0;0.0;13544165.121602431;0.0;0.0;1255091.1297607422;0.0;0.0;63290130.01593745;-20446805.18605359
131986221;9.7;2;services;1945-1960;131986221;Bd131986221;1.0;1.0;IdealLoad;IdealLoad;True;1379.1240234375;284.35546875;4;723.408193885457;218.86706864285767;34.07175609076398;-10.980336799042917;0.0;367510.12083656254;0.0;0.0;15848033.353521278;0.0;0.0;348488.60989875003;0.0;0.0;11935854.460437605;0.0;0.0;386505.06614906254;0.0;0.0;9211194.439138075;0.0;0.0;370667.08984687505;0.0;0.0;2571735.7028799932;0.0;0.0;388879.43431312504;0.0;0.0;77950.83653568868;0.0;0.0;358795.24902656255;0.0;0.0;1101674.6985463165;-4815689.717402288;0.0;384130.69798500004;0.0;0.0;1302902.3182513898;-10259760.164610267;0.0;388879.43431312504;0.0;0.0;1397510.4511315068;-9040784.603504604;0.0;368292.72168281255;0.0;0.0;866746.3755384276;-1722934.123721426;0.0;388879.43431312504;0.0;0.0;1576865.296039117;0.0;0.0;375415.82617500005;0.0;0.0;8991947.412348796;0.0;0.0;381756.32982093754;0.0;0.0;14242851.004874127;0.0;0.0;4508200.014360938;0.0;0.0;69125266.34924231;-25839168.609238584
131986225;6.6;1;residential;1961-1970;131986225;Bd131986225;1.0;1.0;IdealLoad;IdealLoad;True;1356.520751953125;205.533447265625;3;991.5650080231326;300.5990049406464;53.29967002093219;-17.37471628470366;0.0;106404.66564941406;0.0;0.0;19822029.128562473;0.0;0.0;96107.43994140625;0.0;0.0;14790945.25649515;0.0;0.0;106404.66564941406;0.0;0.0;10933171.513355447;0.0;0.0;102972.25708007812;0.0;0.0;2828150.5161736673;0.0;0.0;106404.66564941406;0.0;0.0;341952.44286476256;0.0;0.0;102972.25708007812;0.0;0.0;330921.7189013831;-5817576.851183986;0.0;106404.66564941406;0.0;0.0;341952.44286476256;-11698625.328271415;0.0;106404.66564941406;0.0;0.0;341952.44286476256;-9975005.539839229;0.0;102972.25708007812;0.0;0.0;330921.7189013831;-1710584.5269406498;0.0;106404.66564941406;0.0;0.0;2087827.7028135501;0.0;0.0;102972.25708007812;0.0;0.0;11533324.808714474;0.0;0.0;106404.66564941406;0.0;0.0;17771194.38175957;0.0;0.0;1252829.1278076172;0.0;0.0;81454344.07427138;-29201792.24623528
131986261;8.05;2;residential;1971-1980;131986261;Bd131986261;1.0;1.0;IdealLoad;IdealLoad;True;2064.6225708007814;512.94970703125;7;936.5441168678201;121.70542912447314;51.59829833475604;-21.34258163549852;0.0;265554.06333007815;0.0;0.0;20391822.76500368;0.0;0.0;239855.2830078125;0.0;0.0;15567387.087007008;0.0;0.0;265554.06333007815;0.0;0.0;12309278.893491652;0.0;0.0;256987.80322265625;0.0;0.0;3763820.396821384;0.0;0.0;265554.06333007815;0.0;0.0;834863.1274638079;0.0;0.0;256987.80322265625;0.0;0.0;807932.0588359431;-4696345.8941880865;0.0;265554.06333007815;0.0;0.0;834863.1274638079;-11970108.086699767;0.0;265554.06333007815;0.0;0.0;834863.1274638079;-9827993.701861158;0.0;256987.80322265625;0.0;0.0;807932.0588359431;-990144.72303808;0.0;265554.06333007815;0.0;0.0;2875227.467123845;0.0;0.0;256987.80322265625;0.0;0.0;12185816.14249709;0.0;0.0;265554.06333007815;0.0;0.0;18269706.311804958;0.0;0.0;3126684.9392089844;0.0;0.0;89483512.56381294;-27484592.405787095
131986276;8.15;2;residential;Before 1930;131986276;Bd131986276;1.0;1.0;IdealLoad;IdealLoad;True;1124.224450683594;275.88330078125;4;1026.5019925279767;151.92558035457992;47.66743320771304;-13.458187546095681;0.0;142824.78481445313;0.0;0.0;17793635.376048513;0.0;0.0;129003.03144531249;0.0;0.0;13389913.577077797;0.0;0.0;142824.78481445313;0.0;0.0;10147994.782428794;0.0;0.0;138217.53369140625;0.0;0.0;2775310.6061211056;0.0;0.0;142824.78481445313;0.0;0.0;457973.78083236876;0.0;0.0;138217.53369140625;0.0;0.0;443200.4330635827;-4637256.379218608;0.0;142824.78481445313;0.0;0.0;457973.78083236876;-9585980.945882522;0.0;142824.78481445313;0.0;0.0;457973.78083236876;-8342432.13731819;0.0;138217.53369140625;0.0;0.0;443200.4330635827;-1139408.9591876743;0.0;142824.78481445313;0.0;0.0;2058429.9069065126;0.0;0.0;138217.53369140625;0.0;0.0;10461558.205488548;0.0;0.0;142824.78481445313;0.0;0.0;15942190.014557479;0.0;0.0;1681646.6599121096;0.0;0.0;74829354.67725302;-23705078.421606995
131986280;13.766666666666666;3;residential;1961-1970;131986280;Bd131986280;1.0;1.0;IdealLoad;IdealLoad;True;1738.7508382161457;378.904541015625;5;424.03235624240665;52.93520537991887;29.991036071193463;-15.160792962759627;0.0;196158.88088378907;0.0;0.0;12626985.824875677;0.0;0.0;177175.76337890624;0.0;0.0;9799132.481310481;0.0;0.0;196158.88088378907;0.0;0.0;8070598.644709875;0.0;0.0;189831.17504882812;0.0;0.0;2615619.3656168752;0.0;0.0;196158.88088378907;0.0;0.0;610193.3421979896;0.0;0.0;189831.17504882812;0.0;0.0;590509.6859980545;-2652579.932472557;0.0;196158.88088378907;0.0;0.0;610193.3421979896;-7267549.530090965;0.0;196158.88088378907;0.0;0.0;610193.3421979896;-5847621.652762079;0.0;189831.17504882812;0.0;0.0;590509.6859980545;-607095.7332308047;0.0;196158.88088378907;0.0;0.0;2083581.3203796744;0.0;0.0;189831.17504882812;0.0;0.0;7714272.888561505;0.0;0.0;196158.88088378907;0.0;0.0;11311091.244316213;0.0;0.0;2309612.6297607427;0.0;0.0;57232881.168360375;-16374846.848556405
131986296;10.066666666666665;2;medical;Before 1930;131986296;Bd131986296;1.0;1.0;IdealLoad;IdealLoad;True;3641.0145345052074;723.38037109375;9;3393.101351146789;619.6270613038884;139.51620974091003;-38.53258944322667;0.0;4412445.494974218;0.0;0.0;119867331.3995889;0.0;0.0;3985434.640621875;0.0;0.0;104462741.31386632;0.0;0.0;4412445.494974218;0.0;0.0;99663582.50259642;0.0;0.0;4270108.543523437;0.0;0.0;69332139.5143111;0.0;0.0;4412445.494974218;0.0;0.0;62879057.65674597;0.0;0.0;4270108.543523437;0.0;0.0;57843541.67094288;-24691399.97887995;0.0;4412445.494974218;0.0;0.0;66615991.41528098;-43252233.007146485;0.0;4412445.494974218;0.0;0.0;68714051.85245943;-39508375.57928701;0.0;4270108.543523437;0.0;0.0;60521781.20688317;-10862144.748183684;0.0;4412445.494974218;0.0;0.0;70544043.56059492;0.0;0.0;4270108.543523437;0.0;0.0;98390160.1296081;0.0;0.0;4412445.494974218;0.0;0.0;117159065.98148254;0.0;0.0;51952987.27953516;0.0;0.0;995993488.2043607;-118314153.31349714
131986302;6.6;1;services;Before 1930;131986302;Bd131986302;1.0;1.0;IdealLoad;IdealLoad;True;734.45947265625;111.28173828125;1;1043.6863653636137;190.55512944526166;41.94899726292907;-6.966401519201006;0.0;143824.08491183593;0.0;0.0;16117593.936139876;0.0;0.0;136380.06840953126;0.0;0.0;12122082.624166524;0.0;0.0;151257.70502902343;0.0;0.0;9167366.528158609;0.0;0.0;145059.55613632814;0.0;0.0;2310274.619178291;0.0;0.0;152186.90754367187;0.0;0.0;30505.847586829666;0.0;0.0;140413.54356308596;0.0;0.0;431422.5597170584;-3721651.614993597;0.0;150328.502514375;0.0;0.0;509887.27392177173;-6601845.368511082;0.0;152186.90754367187;0.0;0.0;546911.9090684904;-6099096.265078961;0.0;144130.3536216797;0.0;0.0;339394.91574771894;-1224145.6800992435;0.0;152186.90754367187;0.0;0.0;1594080.284178982;0.0;0.0;146917.96116562502;0.0;0.0;9337844.481715413;0.0;0.0;149399.29999972656;0.0;0.0;14414206.697264265;0.0;0.0;1764271.7979822266;0.0;0.0;66921571.67684382;-17646738.928682882
